count_id,observed_volume,lon,lat,source_observed_column,route_id,road_name,county,station_desc,location_id,object_id
S2017030308,2092.00000000,-76.52794668,39.38982851,AADT,03000CO03579  01NN**************,East Ave,Baltimore,East Ave - .05 Mile South Of Md 147,S2017030308,6947
S2007030059,5533.00000000,-76.74063535,39.28555128,AADT,03000RP00695  02SSIS15        07,Ramp 7 Fr Us 40 Wb To Ramp 6 (to Is695),Baltimore,Exit 15 Ramp 7 Fr Us 40 Wb To Ramp 6 (to Is 695 Sb),S2007030059,6948
B1336,24492.00000000,-76.44859021,38.36991906,AADT,04000MD00002  01NN**************,Solomons Island Rd,Calvert,Md 2-.40 Mi S Of Md 760,B1336,6949
B150110,9171.00000000,-77.28378644,39.17175440,AADT,15000CO04556  01SS**************,Father Hurley Blvd,Montgomery,Father Hurley Blvd-.10 Mi S Of Dawson Farm Rd,B150110,6950
S2005130090,9480.00000000,-76.87314491,39.17966842,AADT,13000RP00032  02NNMD16        04,Ramp 4 Fr Us 29 Nb To Md 32 Eb,Howard,Exit 16 Ramp 4 Fr Us 29 Nb To Md 32 Eb,S2005130090,6951
S2010160087,755.00000000,-76.88847119,38.77635154,AADT,16000RP00005  02SSMD8         06,Ramp 6 Fr Md 967d Sb To Md 5 Sb,Prince George's,Exit 8 Ramp 6 Fr Md 967d Sb To Md 5 Sb ,S2010160087,6952
S2004170005,1095.00000000,-76.07698316,39.01542615,AADT,17000RP00301  02WWUS89        01,Ramp 1 Fr Md 213 Nb To Ramp 8 (to Us301),Queen Anne's,Exit 89 Ramp 1 Fr Md 213 Nb To Ramp 8 (to Us 301 Wb),S2004170005,6953
S2011130473,8652.00000000,-76.86126855,39.20244565,AADT,13000RP00029  02WWUS18        05,Ramp 5 Fr Us 29 Sb To Broken Land Pkwy,Howard,Exit 18 Ramp 5 Fr Us 29 Sb To Broken Land Pkwy  Eb (east Of Ramp 8),S2011130473,6954
B030091,24180.00000000,-76.75452496,39.30536865,AADT,03000CO08890  01NN**************,Rolling Rd,Baltimore,Rolling Rd-.10 Mi S Of Johnnycake Rd,B030091,6955
S1998210018,3083.00000000,-77.75315101,39.65228100,AADT,21000RP00081  02EEIS6         06,Ramp 6 Fr Us 40 Eb To Is 81 Sb,Washington,Exit 6 Ramp 6 Fr Us 40 Eb To Is 81 Sb,S1998210018,6956
S2012161034,14601.00000000,-76.72441397,38.94352032,AADT,16000CO00073  01NN**************,Mitchellville Rd,Prince George's,Mitchellville Rd - .10 Mi South Of Md 197,S2012161034,6957
S2000150139,1972.00000000,-77.11844198,39.01519566,AADT,15000RP00495  02NNIS36        04,Ramp 4 Fr Md 187 Nb To Is 495 Eb,Montgomery,Exit 36 Ramp 4 Fr Md 187 Nb To Is 495 Eb,S2000150139,6958
S2012161135,9161.00000000,-76.91605041,38.88485382,AADT,16000CO00828  01SS**************,Larchmont Ave,Prince George's,Larchmont Ave - Between Md 332 & Clovis Ave,S2012161135,6959
B0673,8871.00000000,-76.63279274,39.15351432,AADT,02000MD00174  01EE**************,Quarterfield Rd,Anne Arundel,Md174-.10 Mi W Of Md3bu,B0673,6960
S2004020057,2143.00000000,-76.49316024,39.01388906,AADT,02000RP00050  02NNUS27        07,Ramp 7 Fr Us 50 Wb To Md 2 Sb,Anne Arundel,Exit 27 Ramp 7 Fr Us 50 Wb To Md 2 Sb,S2004020057,6961
S2010130066,2683.00000000,-76.85351102,39.17270491,AADT,13000RP00032  02SSMD14        06,Ramp 6 Fr Md 32 Eb To Broken Land Pkwy,Howard,Exit 14 Ramp 6 Fr Md 32 Eb To Broken Land Pkwy Sb,S2010130066,6962
S2009170013,2481.00000000,-76.21207471,38.96338590,AADT,17000RP00050  02WWUS43        02,Ramp 2 Fr Md 18v Wb To Us 50 Nb,Queen Anne's,Exit 43 Ramp 2 Fr Md 18v Wb To Us 50 Nb ,S2009170013,6963
S2010160114,3393.00000000,-76.91275057,38.93911261,AADT,16000RP00295  02NNMD4         02,Ramp 2 Fr Md 450 Wb To Md 295 Nb,Prince George's,Exit 4 Ramp 2 Fr Md 450 Wb To Md 295 Nb,S2010160114,6964
B2501,26780.00000000,-76.80258857,39.15125375,AADT,13000US00001  01NN**************,Washington Blvd,Howard,Us1-200ft N Of Patuxent Range Rd,B2501,6965
S2010130074,343.00000000,-76.85919514,39.17464575,AADT,13000RP00032  02NNMD15        06,Ramp 6 Fr Ramp 3 To Old Columbia Rd,Howard,Exit 15 Ramp 6 Fr Ramp 3 (fr Md 32 Eb) To Old Columbia Rd,S2010130074,6966
S2000020146,3764.00000000,-76.68890643,39.14915527,AADT,02000RP00100  02WWMD11        01,Ramp 1 Fr Md 170 Nb To Md 100 Wb,Anne Arundel,Exit 11 Ramp 1 Fr Md 170 Nb To Md 100 Wb,S2000020146,6967
B1088,32871.00000000,-76.56335138,39.39762598,AADT,03000MD00542  01NN**************,Loch Raven Blvd,Baltimore,Md542-.30 Mi S Of Is695,B1088,6968
S1997100009,14451.00000000,-77.42235575,39.39861121,AADT,10000RP00070  02WWIS53        02,Ramp 2 Fr Is 70 Wb To Us 40 Nb,Frederick,Exit 53 Ramp 2 Is 70 Wb To Us 40 Nb,S1997100009,6969
B030114,6351.00000000,-76.66828805,39.48327370,AADT,03000CO00434  01SS**************,Beaver Dam Rd,Baltimore,Beaver Dam Rd-.20 Mi N Of Is83 Struc #3060,B030114,6970
S2012241396,3230.00000000,-76.63379093,39.28902267,AADT,24999MU04225  01NN**************,N Schroeder St,Baltimore City,N Schroeder St - Between W Baltimore St & W Fairmount Ave,S2012241396,6971
P0086,4173.00000000,-76.93167925,38.34942400,AADT,08000MD00257  01NN**************,Rock Point Rd,Charles,Md 257 - .40 Mile South Of Morgantown Rd (atr#86),P0086,6972
S2009060014,964.00000000,-76.98532753,39.58107980,AADT,06000RP00140  02NNMD9         01,Ramp 1 Fr Ramp 4 Nb To Md 27 Wb,Carroll,Exit 9 Ramp 1 Fr Ramp 4 (fr Md 140 Nb) To Md 27 Wb ,S2009060014,6973
S1998020066,5362.00000000,-76.51452418,38.99529940,AADT,02000RP00595  02WWIS24        02,Ramp 2 Fr Is 595 Wb To Md 70 Nb,Anne Arundel,Exit 24 Ramp 2 Fr Is 595 Wb To Md 70 Nb,S1998020066,6974
B1160,10103.00000000,-76.65230981,39.71237798,AADT,03000MD00045  01NN**************,York Rd,Baltimore,Md45-.10 Mi N Of Old York Rd,B1160,6975
S2011010314,6400.00000000,-78.74655260,39.63594166,AADT,01041MU02630  01SS**************,Oldtown Rd,Allegany,Oldtown Rd - Between Blackiston Ave & Maple St,S2011010314,6976
S2011220618,5332.00000000,-75.60256294,38.41051497,AADT,22133MU01895  01WW**************,Naylor Mill Rd,Wicomico,Naylor Mill Rd -.10 Mile West Of Jersey Rd,S2011220618,6977
B210020,3722.00000000,-77.71663599,39.64386256,AADT,21073MU00690  01EE**************,East Ave,Washington,East Ave-.10 Mi E Of N Potomac St,B210020,6978
S2017100232,4772.00000000,-77.30728385,39.41899361,AADT,10000CO01886  01NN**************,Eaglehead Dr,Frederick,Eaglehead Dr -.05 Mile South (w) Of Boyers Mill Rd,S2017100232,6979
S2011030990,12271.00000000,-76.71693614,39.26180196,AADT,03000CO02791  01EE**************,Valley Rd,Baltimore,Valley Rd - Between Md 372 & Oak St,S2011030990,6980
B3115,51340.00000000,-76.74360549,38.81387653,AADT,16000MD00004  01NN**************,Pennsylvania Ave,Prince George's,Md4-.30 Mi N Of Us301,B3115,6981
S2011220605,8832.00000000,-75.59403906,38.36294284,AADT,22133MU00415  01EE**************,E Carroll St,Wicomico,E Carroll St Between Eastern Shore Dr & Oak St,S2011220605,6982
S1999020045,4271.00000000,-76.57817183,38.98771705,AADT,02000RP00097  02SSIS1         08,Ramp 8 Fr Is 97 Sb To Is 595 Wb,Anne Arundel,Exit 1 Ramp 8 Fr Is 97 Sb To Is 595 Wb,S1999020045,6983
S1998070014,2380.00000000,-75.80600252,39.64134988,AADT,07000RP00095  02EEIS109       06,Ramp 6 Fr Is 95 Eb To Md 279 Sb,Cecil,Exit 109 Ramp 6 Fr Is 95 Eb To Md 279 Sb,S1998070014,6984
S2012030015,15481.00000000,-76.49019956,39.27570248,AADT,03000CO05500  01SS**************,Trappe Rd,Baltimore,Trappe Rd - .10 Mile South Of Wallford Dr & Page Dr,S2012030015,6985
B240117,2452.00000000,-76.67840310,39.28632249,AADT,24999MU04125  01SS**************,Monastery Ave,Baltimore City,Monastery Ave-.20 Mi N Of Old Frederick Rd (one Way) ,B240117,6986
S2004020032,795.00000000,-76.40857701,39.01608561,AADT,02000RP00050  02WWUS32        09,Ramp 9 Fr Us 50 Wb To Us 50 Wb,Anne Arundel,Exit 32 Ramp 9 Fr Us 50 Wb To Us 50 Wb,S2004020032,6987
S1999030140,5922.00000000,-76.72876704,39.28013764,AADT,03000RP00695  02NNIS14        07,Ramp 7 Fr Edmondson Ave To Is 695 Sb,Baltimore,Exit 14 Ramp 7 Fr Edmondson Ave Wb To Is 695 Sb,S1999030140,6988
B100068,6301.00000000,-77.47804806,39.37975622,AADT,10000CO00229  01NN**************,Mt Zion Rd,Frederick,Mt Zion Rd-.30 Mi N Of Elmer Derr Rd,B100068,6989
B180011,264.00000000,-76.67436994,38.29380054,AADT,18000CO00169  01WW**************,Wathen Rd,St. Mary's,Wathen Rd-.10 Mi W Of Md243,B180011,6990
S2001020082,7212.00000000,-76.75541732,39.13860520,AADT,02000RP00295  02SSMD6         03,Ramp 3 Fr Md 175 Eb To Md 295 Nb,Anne Arundel,Exit 6 Ramp 3 Fr Md 175 Eb To Md 295 Nb,S2001020082,6991
S2010160090,874.00000000,-76.91142826,38.81294034,AADT,16000RP00005  02NNMD11        04,Ramp 4 Fr Md 5 Nb To Md 5p Eb,Prince George's,Exit 11 Ramp 4 Fr Md 5 Nb To Md 5p Eb,S2010160090,6992
B160065,11082.00000000,-76.85314875,38.90872851,AADT,16000CO00076  01SS**************,Brightseat Rd,Prince George's,Brightseat Rd-.10 Mi N Of Arena Dr ,B160065,6993
B2720,28001.00000000,-77.02721483,38.99737863,AADT,15000US00029  01NN**************,Colesville Rd,Montgomery,Us29-.10 Mi N Of Md97/md384(reversable Lanes 3&4),B2720,6994
S2004160085,1245.00000000,-76.89409109,38.78308434,AADT,16000RP00005  02NNMD9         04,Ramp 4 Fr Ramp 1 (fr Md 5) To Md 5l Eb,Prince George's,Exit 9 Ramp 4 Fr Ramp 1 (fr Md 5 Nb) To Md 5l Eb,S2004160085,6995
B230027,1905.00000000,-75.55211777,38.05890527,AADT,23000CO00263  01NN**************,Old Virginia Rd,Worcester,Old Virginia Rd-.10 Mi N Of Pocomoke Beltway,B230027,6996
S2012150898,7720.00000000,-77.28806281,39.15451151,AADT,15000CO06603  01WW**************,Richter Farm Rd,Montgomery,Richter Farm Rd - .10 Mi West Of Md 118,S2012150898,6997
S2010030131,11220.00000000,-76.64930562,39.45495434,AADT,03000RP00083  02NNIS17        07,Ramp 7 Fr Padonia Rd Wb To Is 83 Sb,Baltimore,Exit 17 Ramp 7 Fr Padonia Rd Wb To Is 83 Sb,S2010030131,6998
S2011020844,16242.00000000,-76.47551836,39.02543532,AADT,02000CO04427  01SS**************,Bay Dale Dr,Anne Arundel,Bay Dale Dr - .10 Mile North Of Old Mill Bottom Rd N.,S2011020844,6999
B0531,3223.00000000,-78.88876365,39.64291775,AADT,01000MD00055  01EE**************,Vale Summit Rd,Allegany,Md55-100ft W Of Us40al,B0531,7000
S1999150034,17511.00000000,-77.21471863,39.14060736,AADT,15000RP00270  02EEIS10        06,Ramp 6 Fr Md 117 Eb To Is 270 Sb,Montgomery,Exit 10 Ramp 6 Fr Md 117 Eb To Is 270 Sb,S1999150034,7001
S2010150031,5421.00000000,-76.94828081,39.08459876,AADT,15000RP00029  02NNUS8         06,Ramp 6 Fr Briggs Chaney Rd To Us 29 Sb,Montgomery,Exit 8 Ramp 6 Fr Briggs Chaney Rd To Us 29 Sb ,S2010150031,7002
S1998130117,2890.00000000,-76.82126714,39.27561931,AADT,13000RP00029  02SSUS24        05,Ramp 5 Fr Us 29 Sb To Us 40 Eb,Howard,Exit 24 Ramp 5 Fr Us 29 Sb To Us 40 Eb,S1998130117,7003
S2011031033,6271.00000000,-76.71590635,39.34756742,AADT,03000CO01883  01NN**************,Alter St                                ,Baltimore,Alter St - Between Patterson Ave & Chisholm Dr,S2011031033,7004
B240142,1142.00000000,-76.58000202,39.30744766,AADT,24999MU02955  01NN**************,N Lakewood Ave,Baltimore City,Lakewood Ave-.10 Mi S Of Federal St ,B240142,7005
S2009240036,5094.00000000,-76.63629675,39.25869549,AADT,24000RP00295  02WWMD1         08,Ramp 8 Fr Md 295 Sb To Md 648e,Baltimore City,Exit 1 Ramp 8 Fr Md 295 Sb To Md 648e ,S2009240036,7006
S2014150334,3715.00000000,-77.10862250,39.18349718,AADT,15000CO00063  01EE**************,Brookeville Rd,Montgomery,Brookeville Rd - .10 Mile East Of Md 108,S2014150334,7007
S2012211483,540.00000000,-77.65995603,39.57664063,AADT,21000CO00399  01WW**************,Cool Hollow Rd,Washington,Cool Hollow Rd -.20 Mile West Of Us 40,S2012211483,7008
S1999030089,9231.00000000,-76.73350628,39.38461880,AADT,03000RP00695  02SSIS20        05,Ramp 5 Fr Md 140 Sb To Ramp 4(to Is695),Baltimore,Exit 20 Ramp 5 Fr Md 140 Sb To Ramp 4 (to Is 695 Eb),S1999030089,7009
S2005150096,10282.00000000,-77.13326916,39.03222538,AADT,15000RP00270  02NNIS1B        08,Ramp 8 Fr Md 187b Sb To Is 270 Wb,Montgomery,Exit 1b Ramp 8 Fr Md 187b Sb To Is 270 Wb,S2005150096,7010
S2012211481,28011.00000000,-77.73137710,39.68888872,AADT,21000CO00146  01EE**************,Maugans Ave,Washington,Maugans Ave -.10 Mile East Of Is 81,S2012211481,7011
B3296,15821.00000000,-76.96922345,38.95208790,AADT,16000MD00501  01EE**************,Chillum Rd,Prince George's,Md501-.10 Mi W Of Md500,B3296,7012
B1561,19421.00000000,-77.03139035,39.59031391,AADT,06000MD00140  01NN**************,Taneytown Pike,Carroll,Md140-.40 Mi N Of Royer Rd/meadow Branch Rd,B1561,7013
B2732,745.00000000,-77.36763066,39.24995376,AADT,15000CO00200  01EE**************,Comus Rd,Montgomery,Comus Rd-1.0 Mi W Of Md109,B2732,7014
S2005150084,2611.00000000,-77.16379891,39.07399959,AADT,15000RP00270  02WWIS5         01,Ramp 1 Fr Ramp 4 (fr Is270) To Md 189 Wb,Montgomery,Exit 5 Ramp 1 Fr Ramp 4 (fr Is 270 Nb) To Md 189 Wb,S2005150084,7015
B0823,40160.00000000,-76.58632605,39.13334885,AADT,02000MD00010  01NN**************,Arundel Expwy,Anne Arundel,Md10-.10 Mi S Of Md177,B0823,7016
B210002,1941.00000000,-77.73560772,39.66703888,AADT,21000CO00138  01SS**************,Maugansville Rd,Washington,Maugansville Rd-.10 Mi S Of Is81,B210002,7017
B0729,18413.00000000,-76.64858292,38.95744732,AADT,02000MD00424  01NN**************,Davidsonville Rd,Anne Arundel,Md424-.40 Mi S Of Is595 (us50),B0729,7018
B160120,8711.00000000,-76.86239654,38.90804394,AADT,16000CO05802  01NN**************,Fedex Way,Prince George's,Fedex Way-.10 Mi N Of Bishop Pebbles Dr (one Way),B160120,7019
S2007100081,1010.00000000,-77.35603136,39.32413792,AADT,10000RP00270  02NNIS26        01,Ramp 1 Fr Is 270 Nb To Md 80 Wb,Frederick,Exit 26 Ramp 1 Fr Is 270 Nb To Md 80 Wb,S2007100081,7020
S2009030143,6794.00000000,-76.59356080,39.38584785,AADT,03000CO01200  01EE**************,Stevenson La,Baltimore,Stevenson La - .01 Mile East Of Knollwood Rd,S2009030143,7021
S2004160084,6983.00000000,-76.89600585,38.78475115,AADT,16000RP00005  02NNMD9         03,Ramp 3 Fr Md 5l Eb To Md 5 Nb,Prince George's,Exit 9 Ramp 3 Fr Md 5l Eb To Md 5 Nb,S2004160084,7022
B200007,5811.00000000,-76.06390268,38.75979889,AADT,20049MU00293  01WW**************,Dutchmans La,Talbot,Dutchmans La-.10 Mi W Of Us50,B200007,7023
S2011020773,3002.00000000,-76.55458406,38.99987586,AADT,02000CO02755  01NN**************,Epping Forest Rd                        ,Anne Arundel,Epping Forest Rd - .10 Mile North Of Md 178,S2011020773,7024
BC055,59280.00000000,-76.61880031,39.28008705,AADT,24000IS00395  01NN**************,Cal Ripken Way,Baltimore City,Is395-.10 Mi N Of Ml King Blvd,BC055,7025
P0027,61881.00000000,-76.66633369,39.54082247,AADT,03000IS00083  01NN**************,Harrisburg Expwy,Baltimore,Is 83 - .50 Mile South Of Belfast Rd (atr#27),P0027,7026
B0543,1310.00000000,-78.93216608,39.63479912,AADT,01000MD00936  01NN**************,Upper Georges Creek Rd,Allegany,Md936-.10 Mi N Of Is68,B0543,7027
S2012161187,18161.00000000,-76.89861698,38.78291811,AADT,16000CO03675  01NN**************,Old Branch Ave,Prince George's,Old Branch Ave - .10 Mi North Of Coventry Way,S2012161187,7028
S1999100027,1353.00000000,-77.53176755,39.35882404,AADT,10000RP00340  02NNUS8         04,Ramp 4 Fr Lander Rd Nb To Us 340 Eb,Frederick,Exit 8 Ramp 4 Fr Lander Rd Nb To Us 340 Eb,S1999100027,7029
B1644,4374.00000000,-76.06170586,39.69545429,AADT,07000MD00274  01EE**************,S Queen St,Cecil,Md274-.20 Mi E Of Md273,B1644,7030
S2012150689,8181.00000000,-77.05736003,39.15080192,AADT,15000CO00146  01NN**************,Prince Philip Dr                        ,Montgomery,Prince Philip Dr - Between Md 108 & Brooke Farm Dr,S2012150689,7031
S2010020106,10950.00000000,-76.64284832,39.15356350,AADT,02000RP00097  02WWIS14        02,Ramp 2 Fr Md 100 Wb To Is 97 Nb,Anne Arundel,Exit 14 Ramp 2 Fr Md 100 Wb To Is 97 Nb ,S2010020106,7032
B060064,9412.00000000,-77.16509611,39.36681368,AADT,06000MD00808A 01NN**************,S Main St,Carroll,Md808a-.10 Mi N Of E. Ridgeville Rd,B060064,7033
S2012241363,3481.00000000,-76.64845735,39.28063047,AADT,24999MU06142  01EE**************,Eagle St,Baltimore City,Eagle St - Between S Pulaski St & S Brice St,S2012241363,7034
S2010030144,1193.00000000,-76.65325529,39.65884321,AADT,03000RP00083  02SSIS33        08,Ramp 8 Fr Md 45 Sb To Is 83 Wb,Baltimore,Exit 33 Ramp 8 Fr Md 45 Sb To Is 83 Wb (north Of Ramp 1),S2010030144,7035
B010059,324.00000000,-78.76380729,39.63878312,AADT,01041MU00360  01WW**************,Boone St                                ,Allegany,Boone St-.10 Mi W Of Virginia Ave (one Way),B010059,7036
B3700,15120.00000000,-75.57452813,38.07888304,AADT,19000US00013  01NN**************,Ocean Hwy,Somerset,Us13-.10 Mi S Of Us13bu/md364,B3700,7037
S2006100063,2410.00000000,-77.62617509,39.31274625,AADT,10017MU00351  01EE**************,E Potomac St,Frederick,E. Potomac St - Between Maple Ave & First St,S2006100063,7038
B1984,1371.00000000,-77.66212071,39.32842152,AADT,10000MD00180  01EE**************,Jefferson Pike,Frederick,Md180-.20 Mi E Of Md478,B1984,7039
B030061,21863.00000000,-76.53753113,39.37998258,AADT,03000MD00147  01NN**************,Harford Rd,Baltimore,Md147-.10 Mi N Of Emerald Rd ,B030061,7040
S2003240004,2515.00000000,-76.55458045,39.29034819,AADT,24000RP00895  02EEIS12        06,Ramp 6 Fr Md 150 Eb To Is 895 Sb,Baltimore City,Exit 12 Ramp 6 Fr Ponca St To Is 895 Sb (east Of Ramp 4),S2003240004,7041
B060054,1662.00000000,-77.00271848,39.59903369,AADT,06155MU00358  01WW**************,Meadow Branch Rd,Carroll,Meadow Branch Rd-.20 Mi W Of Md97,B060054,7042
S1998120105,2671.00000000,-76.19083946,39.52461193,AADT,12000RP00095  02EEIS85        09,Ramp 9 Fr Ramp 6 To Md 132 Eb,Harford,Exit 85 Ramp 9 Fr Ramp 6 (fr Is 95 Nb) To Md 132,S1998120105,7043
B1736,6502.00000000,-76.84990267,38.40803673,AADT,08000MD00234  01EE**************,Budds Creek Rd,Charles,Md234-.20 Mi W Of St Marys Co/l,B1736,7044
B240031,16773.00000000,-76.59511062,39.32976094,AADT,24000MD00542  01NN**************,The Alameda,Baltimore City,Md542-.10 Mi N Of 33rd St,B240031,7045
S2012161006,3081.00000000,-76.88808887,39.11637618,AADT,16000CO00003  01WW**************,Brooklyn Bridge Rd,Prince George's,Brooklyn Bridge Rd - Between Bond Mill Rd & Supplee La,S2012161006,7046
S2002020044,7232.00000000,-76.72958027,39.17283563,AADT,02000RP00295  02SSMD9         08,Ramp 8 Fr Md 295 Sb To Md 100 Wb,Anne Arundel,Exit 9 Ramp 8 Fr Md 295 Sb To Md 100 Wb,S2002020044,7047
B2358,1375.00000000,-76.40062284,39.71246776,AADT,12000MD00136  01NN**************,Whiteford Rd,Harford,Md136-.10 Mi S Of Archer Rd,B2358,7048
B2919,12791.00000000,-76.98880986,39.12240308,AADT,15000MD00650  01NN**************,New Hampshire Ave,Montgomery,Md650-.10 Mi N Of Md198,B2919,7049
S2011220156,3753.00000000,-75.53945079,38.36784935,AADT,22000RP00013  02SSUS35        07,Ramp 7 Fr Us 50bu Wb To Ramp 6 (to Us13),Wicomico,Exit 35 Ramp 7 Fr Us 50bu Wb To Ramp 6 (to Us 13 Sb),S2011220156,7050
S2004020055,6653.00000000,-76.48913857,39.01320815,AADT,02000RP00050  02SSUS27        05,Ramp 5 Fr Md 2 Sb To Md 450 Eb,Anne Arundel,Exit 27 Ramp 5 Fr Md 2 Sb To Md 450 ,S2004020055,7051
B3613,10694.00000000,-76.72099102,38.39021696,AADT,18000MD00005  01NN**************,Point Lookout Rd,St. Mary's,Md5-.50 Mi N Of Md238,B3613,7052
S2010240081,484.00000000,-76.59050603,39.24005223,AADT,24000RP00895  02NNIS8         09,Ramp 9 Fr Frankfurst Ave To Ramp 3,Baltimore City,Exit 8 Ramp 9 Fr Frankfurst Ave Wb To Ramp 3 (to Is 895 Nb),S2010240081,7053
B1909,41874.00000000,-77.40212333,39.44653395,AADT,10000US00015  01NN**************,Catoctin Mountain Hwy,Frederick,Us15-.20 Mi N Of Md26,B1909,7054
S2012161140,12281.00000000,-76.84593167,38.96550112,AADT,16000CO01043  01NN**************,Carter Ave,Prince George's,Carter Ave - Between Md 450 & Buena Vista Blvd,S2012161140,7055
S2000150182,16533.00000000,-77.01759864,39.01689777,AADT,15000RP00495  02SSIS30        08,Ramp 8 Fr Us 29 Sb To Is 495 Wb,Montgomery,Exit 30 Ramp 8 Fr Us 29 Sb To Is 495 Wb,S2000150182,7056
S2012150722,6991.00000000,-77.21862268,39.08111285,AADT,15000CO00197  01NN**************,Piney Meetinghouse Rd,Montgomery,Piney Meetinghouse Rd - .10 Mile South Of Cavanaugh Dr,S2012150722,7057
B030067,14650.00000000,-76.66023580,39.45767695,AADT,03000CO00773  01EE**************,Padonia Rd,Baltimore,Padonia Rd-.10 Mi Between Longstone Rd & Rock Fleet Rd,B030067,7058
S2010150030,3501.00000000,-76.94797682,39.08490592,AADT,15000RP00029  02SSUS8         05,Ramp 5 Fr Us 29 Sb To Briggs Chaney Rd,Montgomery,Exit 8 Ramp 5 Fr Us 29 Sb To Briggs Chaney Rd,S2010150030,7059
S2012161152,11371.00000000,-76.96574395,38.95481085,AADT,16000CO01599  01SS**************,Ager Rd,Prince George's,Ager Rd - Between Md 500 & Hamilton St,S2012161152,7060
S1998130119,15300.00000000,-76.81867705,39.27823252,AADT,13000RP00029  02SSUS24        07,Ramp 7 Fr Us 40 Wb To Us 29 Sb,Howard,Exit 24 Ramp 7 Fr Us 40 Wb To Us 29 Sb,S1998130119,7061
B030127,22262.00000000,-76.44823427,39.40022670,AADT,03000CO06539  01EE**************,Honeygo Blvd,Baltimore,Honeygo Blvd-.20 Mi W Of Joppa Rd,B030127,7062
B160041,6845.00000000,-76.91662271,38.91865472,AADT,16000MD00459  01NN**************,Tuxedo Rd,Prince George's,Md459-.10 Mi N Of Us50,B160041,7063
B2020,2865.00000000,-77.39256800,39.61123491,AADT,10000MD00550  01NN**************,Jimtown Rd,Frederick,Md550-.30 Mi S Of Md77,B2020,7064
