column,value,count,percentage
distance,20.720661715,1,0.000894%
distance,14.16114162,1,0.000894%
distance,0.1198705802,1,0.000894%
distance,14.160130295,1,0.000894%
distance,0.069262543,1,0.000894%
distance,14.1090668,1,0.000894%
distance,12.685358036,1,0.000894%
distance,0.1139323431,1,0.000894%
distance,12.798346846,1,0.000894%
distance,8.661479038,1,0.000894%
distance,11.208704541,1,0.000894%
distance,4.2656765882,1,0.000894%
distance,11.263375248,1,0.000894%
distance,2.6662298748,1,0.000894%
distance,0.9637629664,1,0.000894%
distance,3.4989282225,1,0.000894%
distance,14.276569553,1,0.000894%
distance,14.884898678,1,0.000894%
distance,8.7496872842,1,0.000894%
distance,8.8696459123,1,0.000894%
distance,0.951601074,1,0.000894%
distance,0.2808412325,1,0.000894%
distance,0.4143943885,1,0.000894%
distance,0.2615220857,1,0.000894%
distance,1.3252756589,1,0.000894%
distance,0.2376062409,1,0.000894%
distance,0.1806918061,1,0.000894%
distance,0.2395139551,1,0.000894%
distance,28.125404131,1,0.000894%
distance,28.777335753,1,0.000894%
distance,6.9692638966,1,0.000894%
distance,7.2132457269,1,0.000894%
distance,0.5955861243,1,0.000894%
distance,3.168527807,1,0.000894%
distance,3.0907972071,1,0.000894%
distance,3.8261165305,1,0.000894%
distance,1.4727439378,1,0.000894%
distance,0.325402929,1,0.000894%
distance,1.9722698663,1,0.000894%
distance,1.3985699018,1,0.000894%
distance,2.8947597623,1,0.000894%
distance,4.225627592,1,0.000894%
distance,23.713764939,1,0.000894%
distance,22.263050848,1,0.000894%
distance,13.401314549,1,0.000894%
distance,15.03684364,1,0.000894%
distance,7.317629959,1,0.000894%
distance,8.2265447759,1,0.000894%
distance,11.951326852,1,0.000894%
distance,3.5976125635,1,0.000894%
distance,8.43578212,1,0.000894%
distance,11.810649325,1,0.000894%
distance,10.977984482,1,0.000894%
distance,0.9382050665,1,0.000894%
distance,2.5777586894,1,0.000894%
distance,2.7315516183,1,0.000894%
distance,1.0252589693,1,0.000894%
distance,0.1484547992,1,0.000894%
distance,0.4831324971,1,0.000894%
distance,14.98425136,1,0.000894%
distance,12.492203787,1,0.000894%
distance,10.091822107,1,0.000894%
distance,5.4769887286,1,0.000894%
distance,6.4668400761,1,0.000894%
distance,0.8932482111,1,0.000894%
distance,1.0458499456,1,0.000894%
distance,2.6968130316,1,0.000894%
distance,3.4253443329,1,0.000894%
distance,3.6082077517,1,0.000894%
distance,11.840032356,1,0.000894%
distance,14.517003485,1,0.000894%
distance,7.1294050497,1,0.000894%
distance,1.5641521015,1,0.000894%
distance,5.584323907,1,0.000894%
distance,1.0394246595,1,0.000894%
distance,3.1636423812,1,0.000894%
distance,37.160311408,1,0.000894%
distance,9.4735443921,1,0.000894%
distance,13.944275325,1,0.000894%
distance,5.9852092881,1,0.000894%
distance,29.948875131,1,0.000894%
distance,3.0843801278,1,0.000894%
distance,11.352688397,1,0.000894%
distance,11.617443628,1,0.000894%
distance,3.323792447,1,0.000894%
distance,1.432009684,1,0.000894%
distance,7.9671207239,1,0.000894%
distance,0.8474284275,1,0.000894%
distance,0.7298268805,1,0.000894%
distance,5.4242774171,1,0.000894%
distance,3.3237924467,1,0.000894%
distance,1.4320096842,1,0.000894%
distance,19.844913463,1,0.000894%
distance,3.2733282687,1,0.000894%
distance,22.767640135,1,0.000894%
distance,2.582669284,1,0.000894%
distance,0.4837925649,1,0.000894%
distance,1.25422954,1,0.000894%
distance,1.687541902,1,0.000894%
distance,0.7709728066,1,0.000894%
distance,2.7515556941,1,0.000894%
distance,1.2356779171,1,0.000894%
distance,1.8115497282,1,0.000894%
distance,1.0838075196,1,0.000894%
distance,5.511,1,0.000894%
distance,10.461671639,1,0.000894%
distance,18.416555874,1,0.000894%
distance,15.556812093,1,0.000894%
distance,8.54,1,0.000894%
distance,10.475,1,0.000894%
distance,47.294963209,1,0.000894%
distance,33.941185325,1,0.000894%
distance,13.531956549,1,0.000894%
distance,8.175474167,1,0.000894%
distance,0.7143601219,1,0.000894%
distance,1.3156720209,1,0.000894%
distance,0.3423861336,1,0.000894%
distance,2.4496332092,1,0.000894%
distance,2.5040965122,1,0.000894%
distance,0.1726423162,1,0.000894%
distance,4.5823533026,1,0.000894%
distance,8.1160444301,1,0.000894%
distance,11.270539475,1,0.000894%
distance,1.8381651127,1,0.000894%
distance,0.9641903338,1,0.000894%
distance,0.8939007413,1,0.000894%
distance,0.870955514,1,0.000894%
distance,2.9340668253,1,0.000894%
distance,2.4348939403,1,0.000894%
distance,39.732,1,0.000894%
distance,39.089,1,0.000894%
distance,3.461,1,0.000894%
distance,22.038451993,1,0.000894%
distance,1.7420875171,1,0.000894%
distance,13.58529966,1,0.000894%
distance,3.2767094337,1,0.000894%
distance,1.4877256949,1,0.000894%
distance,2.1516658555,1,0.000894%
distance,25.432175559,1,0.000894%
distance,6.7210986378,1,0.000894%
distance,26.052739144,1,0.000894%
distance,4.785,1,0.000894%
distance,0.3512417644,1,0.000894%
distance,0.4846201251,1,0.000894%
distance,5.0307865069,1,0.000894%
distance,5.0449270805,1,0.000894%
distance,0.1896494081,1,0.000894%
distance,2.1134180956,1,0.000894%
distance,7.3870721478,1,0.000894%
distance,8.5420052734,1,0.000894%
distance,1.0202740666,1,0.000894%
distance,25.639194304,1,0.000894%
distance,28.54319939,1,0.000894%
distance,0.1210300526,1,0.000894%
distance,3.0644836998,1,0.000894%
distance,2.1695651429,1,0.000894%
distance,9.5215801329,1,0.000894%
distance,7.9648384543,1,0.000894%
distance,6.6026124421,1,0.000894%
distance,4.723291296,1,0.000894%
distance,1.7341435534,1,0.000894%
distance,0.3148880207,1,0.000894%
distance,49.86996481,1,0.000894%
distance,7.4232351275,1,0.000894%
distance,57.13078007,1,0.000894%
distance,34.78911606,1,0.000894%
distance,13.034787346,1,0.000894%
distance,3.7829868564,1,0.000894%
distance,5.3028500584,1,0.000894%
distance,3.7948743661,1,0.000894%
distance,2.3325597392,1,0.000894%
distance,1.2857418667,1,0.000894%
distance,0.2122598185,1,0.000894%
distance,1.173452303,1,0.000894%
distance,4.9733537809,1,0.000894%
distance,3.4302868364,1,0.000894%
distance,4.9967566795,1,0.000894%
distance,6.3959416513,1,0.000894%
distance,6.2971764729,1,0.000894%
distance,14.731995041,1,0.000894%
distance,14.717781668,1,0.000894%
distance,17.563576804,1,0.000894%
distance,0.3617937597,1,0.000894%
distance,9.4811777838,1,0.000894%
distance,12.728323672,1,0.000894%
distance,0.175295031,1,0.000894%
distance,3.0456786346,1,0.000894%
distance,2.987143104,1,0.000894%
distance,2.9054194458,1,0.000894%
distance,3.6649001044,1,0.000894%
distance,7.7977577169,1,0.000894%
distance,7.83231866,1,0.000894%
distance,0.0352217282,1,0.000894%
distance,1.1253310259,1,0.000894%
distance,0.9470900663,1,0.000894%
distance,2.0696919644,1,0.000894%
distance,0.3826629399,1,0.000894%
distance,6.6083270625,1,0.000894%
distance,5.7134466914,1,0.000894%
distance,0.6950371085,1,0.000894%
distance,0.2664165801,1,0.000894%
distance,0.5301558809,1,0.000894%
distance,0.111020641,1,0.000894%
distance,1.1428533568,1,0.000894%
distance,1.7706629144,1,0.000894%
distance,1.4132223328,1,0.000894%
distance,2.3874139156,1,0.000894%
distance,8.4643255069,1,0.000894%
distance,7.0360366491,1,0.000894%
distance,4.5882948901,1,0.000894%
distance,29.334892517,1,0.000894%
distance,26.067343269,1,0.000894%
distance,4.4728879452,1,0.000894%
distance,3.9631786629,1,0.000894%
distance,2.4146683198,1,0.000894%
distance,3.4685800009,1,0.000894%
distance,10.083597877,1,0.000894%
distance,0.4089775444,1,0.000894%
distance,9.8998676623,1,0.000894%
distance,0.0218268167,1,0.000894%
distance,21.572077903,1,0.000894%
distance,21.6314775,1,0.000894%
distance,1.7320771841,1,0.000894%
distance,20.583677126,1,0.000894%
distance,20.628284091,1,0.000894%
distance,1.5178943368,1,0.000894%
distance,2.2766651401,1,0.000894%
distance,0.6315711381,1,0.000894%
distance,0.4829793908,1,0.000894%
distance,11.675631214,1,0.000894%
distance,9.406230642,1,0.000894%
distance,1.0969519901,1,0.000894%
distance,8.4259039972,1,0.000894%
distance,2.0041753069,1,0.000894%
distance,3.0237886508,1,0.000894%
distance,0.9259084861,1,0.000894%
distance,4.7796795538,1,0.000894%
distance,8.7155422763,1,0.000894%
distance,0.240174686,1,0.000894%
distance,8.5357137776,1,0.000894%
distance,28.423687116,1,0.000894%
distance,28.104941018,1,0.000894%
distance,17.298794689,1,0.000894%
distance,13.940270669,1,0.000894%
distance,6.8107578574,1,0.000894%
distance,0.5162196797,1,0.000894%
distance,0.0373356991,1,0.000894%
distance,0.5052964001,1,0.000894%
distance,2.0450506321,1,0.000894%
distance,8.3854985577,1,0.000894%
distance,6.6654548697,1,0.000894%
distance,0.2015870722,1,0.000894%
distance,4.3461106962,1,0.000894%
distance,6.7711218071,1,0.000894%
distance,9.9088330642,1,0.000894%
distance,8.8254373516,1,0.000894%
distance,10.992363705,1,0.000894%
distance,4.3529067259,1,0.000894%
distance,9.4725722,1,0.000894%
distance,1.758908191,1,0.000894%
distance,12.118697371,1,0.000894%
distance,0.9173035344,1,0.000894%
distance,3.7868645034,1,0.000894%
distance,3.7350182196,1,0.000894%
distance,7.9055495647,1,0.000894%
distance,1.0231201191,1,0.000894%
distance,9.2422444793,1,0.000894%
distance,20.194041462,1,0.000894%
distance,20.591516978,1,0.000894%
distance,1.2582487154,1,0.000894%
distance,10.81535217,1,0.000894%
distance,46.37684741,1,0.000894%
distance,1.6014196745,1,0.000894%
distance,1.0108913709,1,0.000894%
distance,0.5988014949,1,0.000894%
distance,0.1343008392,1,0.000894%
distance,1.8608418045,1,0.000894%
distance,4.6017583217,1,0.000894%
distance,6.2771919731,1,0.000894%
distance,3.9169938554,1,0.000894%
distance,0.100759841,1,0.000894%
distance,0.1095158731,1,0.000894%
distance,3.9132589782,1,0.000894%
distance,7.5118972266,1,0.000894%
distance,2.0531302083,1,0.000894%
distance,7.7732355399,1,0.000894%
distance,21.4412285,1,0.000894%
distance,24.386,1,0.000894%
distance,3.2721471995,1,0.000894%
distance,13.522460941,1,0.000894%
distance,11.40919598,1,0.000894%
distance,1.2294817251,1,0.000894%
distance,10.686353905,1,0.000894%
distance,0.1440773778,1,0.000894%
distance,10.596469677,1,0.000894%
distance,12.695474501,1,0.000894%
distance,2.2578771534,1,0.000894%
distance,14.205032045,1,0.000894%
distance,1.2216094043,1,0.000894%
distance,1.0018825496,1,0.000894%
distance,0.2338969658,1,0.000894%
distance,2.7031253764,1,0.000894%
distance,3.7329494953,1,0.000894%
distance,3.1185378749,1,0.000894%
distance,2.5723680745,1,0.000894%
distance,2.3998830204,1,0.000894%
distance,1.8925114559,1,0.000894%
distance,2.0187423083,1,0.000894%
distance,4.7063204628,1,0.000894%
distance,5.5917591995,1,0.000894%
distance,8.5361806437,1,0.000894%
distance,0.1694472323,1,0.000894%
distance,11.51800544,1,0.000894%
distance,10.274767617,1,0.000894%
distance,1.5294066504,1,0.000894%
distance,0.065501237,1,0.000894%
distance,1.4647832987,1,0.000894%
distance,4.2793628573,1,0.000894%
distance,0.0913531926,1,0.000894%
distance,4.2954720969,1,0.000894%
distance,0.7569022043,1,0.000894%
distance,0.6283086946,1,0.000894%
distance,1.3652511111,1,0.000894%
distance,0.171758629,1,0.000894%
distance,0.109688727,1,0.000894%
distance,0.130560237,1,0.000894%
distance,3.6402303405,1,0.000894%
distance,7.8436899018,1,0.000894%
distance,4.7972894293,1,0.000894%
distance,0.119513991,1,0.000894%
distance,1.020824459,1,0.000894%
distance,16.256765501,1,0.000894%
distance,11.08446606,1,0.000894%
distance,9.5844631943,1,0.000894%
distance,14.769,1,0.000894%
distance,17.873,1,0.000894%
distance,34.141,1,0.000894%
distance,21.104,1,0.000894%
distance,16.873,1,0.000894%
distance,0.8612224539,1,0.000894%
distance,0.5540278693,1,0.000894%
distance,0.6144299301,1,0.000894%
distance,0.8181746226,1,0.000894%
distance,0.2211736884,1,0.000894%
distance,0.6281229336,1,0.000894%
distance,0.45831303,1,0.000894%
distance,32.670387279,1,0.000894%
distance,15.063630463,1,0.000894%
distance,1.0480158334,1,0.000894%
distance,28.090575625,1,0.000894%
distance,3.1750528541,1,0.000894%
distance,8.5612813016,1,0.000894%
distance,19.52838523,1,0.000894%
distance,20.766444694,1,0.000894%
distance,2.9123524014,1,0.000894%
distance,0.496971764,1,0.000894%
distance,1.9093228527,1,0.000894%
distance,1.4915188133,1,0.000894%
distance,10.199110888,1,0.000894%
distance,2.9979876573,1,0.000894%
distance,7.2048693508,1,0.000894%
distance,10.031546592,1,0.000894%
distance,12.117546022,1,0.000894%
distance,7.8810629374,1,0.000894%
distance,0.0827380853,1,0.000894%
distance,0.2745430755,1,0.000894%
distance,0.063144758,1,0.000894%
distance,0.6318000568,1,0.000894%
distance,20.754817675,1,0.000894%
distance,23.755489029,1,0.000894%
distance,0.7910887114,1,0.000894%
distance,6.6571380745,1,0.000894%
distance,13.718597737,1,0.000894%
distance,14.628821402,1,0.000894%
distance,7.1271326426,1,0.000894%
distance,8.1564812581,1,0.000894%
distance,5.395,1,0.000894%
distance,2.834,1,0.000894%
distance,0.034,1,0.000894%
distance,34.483995136,1,0.000894%
distance,0.9326583678,1,0.000894%
distance,29.916770724,1,0.000894%
distance,4.9636467376,1,0.000894%
distance,0.6280580987,1,0.000894%
distance,0.9887525043,1,0.000894%
distance,17.255855446,1,0.000894%
distance,15.492757127,1,0.000894%
distance,2.6635797037,1,0.000894%
distance,4.3871568689,1,0.000894%
distance,1.0508913457,1,0.000894%
distance,5.2221950132,1,0.000894%
distance,10.642330429,1,0.000894%
distance,8.359267675,1,0.000894%
distance,6.0497954926,1,0.000894%
distance,2.3806647886,1,0.000894%
distance,26.44995592,1,0.000894%
distance,22.287084082,1,0.000894%
distance,5.4312142763,1,0.000894%
distance,4.8525781293,1,0.000894%
distance,3.743979397,1,0.000894%
distance,31.289029609,1,0.000894%
distance,27.944638474,1,0.000894%
distance,3.3623353077,1,0.000894%
distance,4.3212635588,1,0.000894%
distance,1.543544584,1,0.000894%
distance,0.106210378,1,0.000894%
distance,3.0669721421,1,0.000894%
distance,8.7361954678,1,0.000894%
distance,11.170369092,1,0.000894%
distance,3.3004861436,1,0.000894%
distance,2.1346629935,1,0.000894%
distance,0.5665500688,1,0.000894%
distance,14.701357148,1,0.000894%
distance,0.3311705166,1,0.000894%
distance,14.371916639,1,0.000894%
distance,13.930428509,1,0.000894%
distance,0.5179589217,1,0.000894%
distance,14.313785278,1,0.000894%
distance,7.0931766839,1,0.000894%
distance,4.5607716025,1,0.000894%
distance,6.4432545471,1,0.000894%
distance,7.3480666496,1,0.000894%
distance,4.3296648286,1,0.000894%
distance,0.716958036,1,0.000894%
distance,4.0512584091,1,0.000894%
distance,0.5310061348,1,0.000894%
distance,0.4814395538,1,0.000894%
distance,0.4185124084,1,0.000894%
distance,5.567887733,1,0.000894%
distance,0.4697316322,1,0.000894%
distance,9.0130370545,1,0.000894%
distance,1.5386654187,1,0.000894%
distance,8.0437775017,1,0.000894%
distance,3.9072380745,1,0.000894%
distance,4.6839324294,1,0.000894%
distance,1.9935603683,1,0.000894%
distance,1.2237189624,1,0.000894%
distance,6.440463982,1,0.000894%
distance,6.786295786,1,0.000894%
distance,0.836258014,1,0.000894%
distance,7.9984235898,1,0.000894%
distance,3.6384815448,1,0.000894%
distance,0.5248914802,1,0.000894%
distance,3.019120179,1,0.000894%
distance,8.7896094016,1,0.000894%
distance,5.9215803521,1,0.000894%
distance,3.1890777005,1,0.000894%
distance,6.3642039071,1,0.000894%
distance,2.6244748042,1,0.000894%
distance,2.1621021637,1,0.000894%
distance,0.5980857859,1,0.000894%
distance,4.6972202086,1,0.000894%
distance,0.5464268772,1,0.000894%
distance,4.8431910285,1,0.000894%
distance,1.0530372715,1,0.000894%
distance,5.3892128762,1,0.000894%
distance,4.2934944565,1,0.000894%
distance,1.4196385258,1,0.000894%
distance,23.867987768,1,0.000894%
distance,0.0566796091,1,0.000894%
distance,25.262666393,1,0.000894%
distance,7.3577491846,1,0.000894%
distance,42.000890215,1,0.000894%
distance,43.989658985,1,0.000894%
distance,6.941143081,1,0.000894%
distance,5.3550898168,1,0.000894%
distance,5.2719316329,1,0.000894%
distance,7.4516174874,1,0.000894%
distance,7.5322146213,1,0.000894%
distance,11.1521698,1,0.000894%
distance,57.50109807,1,0.000894%
distance,32.979502436,1,0.000894%
distance,35.775460176,1,0.000894%
distance,3.050896665,1,0.000894%
distance,30.446606371,1,0.000894%
distance,31.401023995,1,0.000894%
distance,1.1447960547,1,0.000894%
distance,2.9935516341,1,0.000894%
distance,4.0453968406,1,0.000894%
distance,0.5375079779,1,0.000894%
distance,0.5996004505,1,0.000894%
distance,14.49360317,1,0.000894%
distance,2.0204326484,1,0.000894%
distance,4.2749723703,1,0.000894%
distance,22.444771078,1,0.000894%
distance,2.7602658912,1,0.000894%
distance,3.689421965,1,0.000894%
distance,1.6536742097,1,0.000894%
distance,4.7743427061,1,0.000894%
distance,2.5239608712,1,0.000894%
distance,0.1097912789,1,0.000894%
distance,9.5414085061,1,0.000894%
distance,8.252423396,1,0.000894%
distance,9.6593760701,1,0.000894%
distance,4.3078485051,1,0.000894%
distance,15.502909568,1,0.000894%
distance,18.056314167,1,0.000894%
distance,5.4639618296,1,0.000894%
distance,4.9770596722,1,0.000894%
distance,2.038768384,1,0.000894%
distance,7.9088252531,1,0.000894%
distance,5.733482316,1,0.000894%
distance,10.415239806,1,0.000894%
distance,1.4780188436,1,0.000894%
