screenline_id,method,absolute_error_delta_vs_direct
24510250205__24510250401,bayesian_network,-463.76162634281354
24510250206__24510250303,bayesian_network,-3781.9849218582967
24510250301__24510250303,bayesian_network,-427.1617008536232
24510250401__24510250402,bayesian_network,-287.66333543534347
24510250401__24510250500,bayesian_network,-958.3482967947439
24510250401__24510250600,bayesian_network,-3506.1510900498397
24510250402__24510250500,bayesian_network,1409.6357411687986
24510250500__24510250600,bayesian_network,15256.492872213406
24510260101__24510260102,bayesian_network,-809.3044200616496
24510260101__24510270401,bayesian_network,3410.312851853596
24510260101__24510270502,bayesian_network,5990.277684780436
24510260102__24510260201,bayesian_network,4942.747069227858
24510260102__24510260203,bayesian_network,-341.3266555654518
24510260102__24510260403,bayesian_network,-1306.0836484389874
24510260102__24510270401,bayesian_network,1116.2086492285016
24510260201__24510260202,bayesian_network,-629.6426391303248
24510260201__24510260203,bayesian_network,-2990.8682261199174
24510260201__24510270102,bayesian_network,-540.0492353251866
24510260201__24510270401,bayesian_network,-1239.1670999294329
24510260202__24510260301,bayesian_network,-20.234913094744115
24510260202__24510260302,bayesian_network,2339.0197644989676
24510260202__24510270101,bayesian_network,-1257.1766123799262
24510260203__24510260303,bayesian_network,-2770.7306598497526
24510260203__24510260402,bayesian_network,5953.362876624342
24510260203__24510260403,bayesian_network,2123.7395725157894
24510260301__24510260302,bayesian_network,-2348.5405293906006
24510260302__24510260303,bayesian_network,-115.19708608632573
24510260303__24510260404,bayesian_network,2258.1391224615254
24510260401__24510260402,bayesian_network,302.42636179798865
24510260401__24510260403,bayesian_network,-2768.8685391488907
24510260401__24510260404,bayesian_network,-1347.0891819206445
24510260402__24510260403,bayesian_network,-7193.534298053841
24510260403__24510260404,bayesian_network,-2278.7023072428565
24510260404__24510260501,bayesian_network,-2723.6869789599004
24510260404__24510260700,bayesian_network,32.178716261752925
24510260404__24510261000,bayesian_network,2065.6239462995654
24510260501__24510260604,bayesian_network,2069.5265440033254
24510260501__24510260605,bayesian_network,-3407.651644726211
24510260501__24510260700,bayesian_network,-3188.729315543922
24510260604__24510260605,bayesian_network,5445.937255700916
24510260605__24510260700,bayesian_network,-772.2040689119203
24510260700__24510260900,bayesian_network,2172.76442672504
24510260800__24510260900,bayesian_network,-965.8512386577277
24510260800__24510261000,bayesian_network,-1201.6238445633608
24510260900__24510261100,bayesian_network,-4170.601712100641
24510261000__24510261100,bayesian_network,353.84258575434524
24510270101__24510270102,bayesian_network,-145.93662521552687
24510270101__24510270200,bayesian_network,-119.80401906181214
24510270102__24510270302,bayesian_network,-596.4247262959325
24510270102__24510270401,bayesian_network,2089.8914522101295
24510270200__24510270301,bayesian_network,2419.2818196298686
24510270200__24510270302,bayesian_network,-1443.6992766012409
24510270200__24510270903,bayesian_network,1516.2003638535643
24510270301__24510270302,bayesian_network,-3586.606634279913
24510270301__24510270600,bayesian_network,2446.8178472183063
24510270301__24510270902,bayesian_network,4513.314778457254
24510270302__24510270402,bayesian_network,-368.35154752543167
24510270401__24510270402,bayesian_network,3786.396853463768
24510270401__24510270502,bayesian_network,2444.1312213331967
24510270402__24510270502,bayesian_network,4203.251838753968
24510270402__24510270600,bayesian_network,2841.93592259453
24510270402__24510270702,bayesian_network,-1708.8349970603122
24510270501__24510270502,bayesian_network,8389.734719452354
24510270501__24510270703,bayesian_network,7549.40315231619
24510270502__24510270702,bayesian_network,-3172.582128024713
24510270600__24510270702,bayesian_network,10034.789388689544
24510270600__24510270803,bayesian_network,-8629.887665403134
24510270701__24510270702,bayesian_network,6343.803950120815
24510270701__24510270703,bayesian_network,4208.796252660859
24510270701__24510270803,bayesian_network,2901.528787134135
24510270702__24510270703,bayesian_network,436.06304336404355
24510270702__24510270803,bayesian_network,627.2994217303531
24510270801__24510270802,bayesian_network,3988.5248693383473
24510270801__24510270803,bayesian_network,-5231.321171737603
24510270801__24510270804,bayesian_network,3394.6221806709946
24510270802__24510270803,bayesian_network,-5253.976942134497
24510270802__24510270805,bayesian_network,9800.012033386854
24510270802__24510270901,bayesian_network,-548.363775158843
24510270803__24510270902,bayesian_network,8204.794377838305
24510270804__24510270805,bayesian_network,4301.614045043185
24510270804__24510271200,bayesian_network,1882.2154776524112
24510270805__24510271002,bayesian_network,7460.457913398463
24510270805__24510271200,bayesian_network,-2041.928768316855
24510270901__24510270902,bayesian_network,-331.81015505721734
24510270901__24510270903,bayesian_network,1197.8912954683
24510270901__24510271002,bayesian_network,-4946.156114440366
24510270902__24510270903,bayesian_network,5920.610274988485
24510270903__24510271001,bayesian_network,-5127.0796477977365
24510271001__24510271002,bayesian_network,-7374.156980582433
24510271001__24510271102,bayesian_network,-999.0986485661342
24510271002__24510271101,bayesian_network,-641.410511714872
24510271002__24510271200,bayesian_network,-1524.5840576563987
24510271101__24510271102,bayesian_network,5573.069446802423
24510271101__24510271200,bayesian_network,5051.871707644605
24510271102__24510271200,bayesian_network,1204.1714618197693
24510271102__24510271400,bayesian_network,2838.037875590944
24510271200__24510271300,bayesian_network,8225.543335098933
24510271300__24510271400,bayesian_network,3327.4001951349346
24510271300__24510271501,bayesian_network,-2798.8282447512065
24510271300__24510271503,bayesian_network,5281.98488110831
24510271400__24510271503,bayesian_network,5330.531664655977
24510271501__24510271503,bayesian_network,-3956.419278041947
24510271501__24510271700,bayesian_network,-654.0897096226581
24510271501__24510271900,bayesian_network,-1420.2616847750887
24510271501__24510272003,bayesian_network,4466.160937091428
24510271600__24510271700,bayesian_network,1543.544736341326
24510271700__24510271801,bayesian_network,1105.3659033832955
24510271700__24510271802,bayesian_network,2887.9022881258097
24510271700__24510271900,bayesian_network,-352.2075632183514
24510271801__24510271802,bayesian_network,-567.6672233536483
24510271801__24510271900,bayesian_network,-1594.577697041852
24510271801__24510280101,bayesian_network,-4046.1802959555844
24510271802__24510280101,bayesian_network,1539.8150977163896
24510271900__24510272003,bayesian_network,1247.2052110696895
24510271900__24510272006,bayesian_network,6674.233226237651
24510271900__24510280101,bayesian_network,-114.98676754299595
24510272003__24510272004,bayesian_network,4168.928844687238
24510272003__24510272005,bayesian_network,-664.3832971084921
24510272003__24510272006,bayesian_network,2075.637553458775
24510272004__24510272005,bayesian_network,699.468530618884
24510272005__24510272007,bayesian_network,1687.5521253879524
24510272006__24510272007,bayesian_network,-3911.7612943760214
24510272006__24510280101,bayesian_network,-3043.5780382897356
24510272007__24510280101,bayesian_network,-2603.639940193809
24510280101__24510280102,bayesian_network,6949.780337836899
24510280102__24510280200,bayesian_network,9661.996070597801
24510280200__24510280301,bayesian_network,3679.384525500096
24510280200__24510280302,bayesian_network,1798.1408992763718
24510280301__24510280401,bayesian_network,-3092.860147990854
24510280401__24510280402,bayesian_network,-3010.5830107512957
24510280401__24510280403,bayesian_network,-1874.133919564978
24510280401__24510280404,bayesian_network,1429.0153174264706
24510280403__24510280404,bayesian_network,-1935.3484960827554
51013100300__51059470100,bayesian_network,-1885.466412452326
51059470100__51059480100,bayesian_network,-3299.3856189539365
51107610101__51107610102,bayesian_network,-1688.7327862356724
11001000901__11001000902,noncontrastive_vae,18176.312076114627
11001000901__11001001001,noncontrastive_vae,3509.967512695217
11001000901__24031705601,noncontrastive_vae,-1300.929492053332
11001000901__24031705702,noncontrastive_vae,1394.4828712563612
11001000902__24031705800,noncontrastive_vae,-6491.698220731523
11001000902__51013100300,noncontrastive_vae,-6500.370295928889
11001001001__11001001100,noncontrastive_vae,-4688.817736221652
11001001001__24031705601,noncontrastive_vae,-5214.398726746029
11001001100__11001001401,noncontrastive_vae,-5297.9853713153025
11001001100__24031705300,noncontrastive_vae,-9717.962433491692
11001001401__11001001500,noncontrastive_vae,6788.499518572946
11001001401__24031705300,noncontrastive_vae,-7094.813184984152
11001001500__24031705200,noncontrastive_vae,9818.508053405512
11001001500__24031705300,noncontrastive_vae,1986.2897397170973
11001001600__11001010300,noncontrastive_vae,-6271.044268711234
11001001600__24031702500,noncontrastive_vae,-11950.206520776235
11001001600__24031702601,noncontrastive_vae,2506.814595199161
11001001600__24031702602,noncontrastive_vae,-7968.798072275698
11001001702__11001010300,noncontrastive_vae,-3926.5316656159757
11001001702__24031701701,noncontrastive_vae,2840.1822809850582
11001001702__24031701800,noncontrastive_vae,-1601.1848120678396
11001007304__24033801807,noncontrastive_vae,-63.73432889875403
11001007408__11001007502,noncontrastive_vae,-1977.7520983405666
11001007408__24033801807,noncontrastive_vae,872.4826009955555
11001007409__24033801807,noncontrastive_vae,-1766.800619043881
11001007502__11001007603,noncontrastive_vae,609.8101519533066
11001007502__24033801807,noncontrastive_vae,966.3681035712871
11001007603__11001009902,noncontrastive_vae,-2065.371406728813
11001007603__24033801807,noncontrastive_vae,266.23648761279765
11001007603__24033802501,noncontrastive_vae,1658.2394240351168
11001007707__11001009902,noncontrastive_vae,5173.790789645398
11001007707__24033802502,noncontrastive_vae,-201.84583860273233
11001007707__24033802600,noncontrastive_vae,-4234.137381112014
11001007806__11001009601,noncontrastive_vae,-1501.6204935630085
11001007806__24033803100,noncontrastive_vae,1630.4753107937577
11001007807__11001007808,noncontrastive_vae,-4253.609317814706
11001007808__11001009903,noncontrastive_vae,-4356.90607067993
11001007808__24033802901,noncontrastive_vae,-4100.106628587495
11001009000__11001009601,noncontrastive_vae,-2977.8977504983195
11001009000__11001011100,noncontrastive_vae,-2460.614244271361
11001009000__24033804400,noncontrastive_vae,-2917.9021395185846
11001009400__11001009503,noncontrastive_vae,3824.8272814068077
11001009400__11001011100,noncontrastive_vae,390.5704730031175
11001009400__24033804900,noncontrastive_vae,-6757.904839861709
11001009503__11001009508,noncontrastive_vae,-3294.5531522823776
11001009503__11001009509,noncontrastive_vae,187.46314793657803
11001009503__24033804900,noncontrastive_vae,1097.3721490718817
11001009505__11001009507,noncontrastive_vae,803.7396823054441
11001009505__24033805201,noncontrastive_vae,-1125.5469614352405
11001009507__11001009508,noncontrastive_vae,2140.2170421924184
11001009507__24033805000,noncontrastive_vae,-1193.1887821868586
11001009508__11001009509,noncontrastive_vae,4515.197869590931
11001009508__24033804900,noncontrastive_vae,-5380.929349707536
11001009508__24033805000,noncontrastive_vae,-2477.053187463286
11001009601__11001011100,noncontrastive_vae,-3259.6374271656096
11001009601__24033803100,noncontrastive_vae,57.066588944901014
11001009601__24033804300,noncontrastive_vae,-3460.065536932758
11001009810__11001009811,noncontrastive_vae,-1211.0530595555538
11001009810__11001010900,noncontrastive_vae,-2105.4830075733335
11001009811__11001010900,noncontrastive_vae,-2420.909911999999
