link_id,volume
osm_1009210241_21_fwd,207
osm_1009210241_21_rev,231
osm_1009210241_22_fwd,207
osm_1009210241_22_rev,231
osm_1009210241_23_fwd,207
osm_1009210241_23_rev,231
osm_1009210241_24_fwd,207
osm_1009210241_24_rev,231
osm_1009210241_25_fwd,207
osm_1009210241_25_rev,231
osm_1009210241_26_fwd,207
osm_1009210241_26_rev,231
osm_1009210241_27_fwd,207
osm_1009210241_27_rev,231
osm_1009210241_28_fwd,207
osm_1009210241_28_rev,231
osm_1009210241_29_fwd,207
osm_1009210241_29_rev,231
osm_1009210241_2_fwd,207
osm_1009210241_2_rev,231
osm_1009210241_30_fwd,207
osm_1009210241_30_rev,231
osm_1009210241_31_fwd,207
osm_1009210241_31_rev,231
osm_1009210241_32_fwd,207
osm_1009210241_32_rev,231
osm_1009210241_33_fwd,207
osm_1009210241_33_rev,231
osm_1009210241_34_fwd,207
osm_1009210241_34_rev,231
osm_1009210241_35_fwd,207
osm_1009210241_35_rev,231
osm_1009210241_36_fwd,207
osm_1009210241_36_rev,231
osm_1009210241_37_fwd,207
osm_1009210241_37_rev,231
osm_1009210241_38_fwd,207
osm_1009210241_38_rev,231
osm_1009210241_39_fwd,207
osm_1009210241_39_rev,231
osm_1009210241_3_fwd,207
osm_1009210241_3_rev,231
osm_1009210241_40_fwd,207
osm_1009210241_40_rev,231
osm_1009210241_41_fwd,207
osm_1009210241_41_rev,231
osm_1009210241_4_fwd,207
osm_1009210241_4_rev,231
osm_1009210241_5_fwd,207
osm_1009210241_5_rev,231
osm_1009210241_6_fwd,207
osm_1009210241_6_rev,231
osm_1009210241_7_fwd,207
osm_1009210241_7_rev,231
osm_1009210241_8_fwd,207
osm_1009210241_8_rev,231
osm_1009210241_9_fwd,207
osm_1009210241_9_rev,231
osm_1009210243_1_fwd,193
osm_1009210243_1_rev,211
osm_1009210243_2_fwd,193
osm_1009210243_2_rev,211
osm_1009210243_3_fwd,193
osm_1009210243_3_rev,211
osm_1009210243_4_fwd,193
osm_1009210243_4_rev,211
osm_1009210243_5_fwd,193
osm_1009210243_5_rev,211
osm_1009210243_6_fwd,193
osm_1009210243_6_rev,211
osm_1009210243_7_fwd,193
osm_1009210243_7_rev,211
osm_1009210243_8_fwd,193
osm_1009210243_8_rev,211
osm_1009210243_9_fwd,193
osm_1009210243_9_rev,211
osm_1009210244_10_fwd,207
osm_1009210244_10_rev,214
osm_1009210244_11_fwd,207
osm_1009210244_11_rev,214
osm_1009210244_12_fwd,207
osm_1009210244_12_rev,214
osm_1009210244_13_fwd,207
osm_1009210244_13_rev,214
osm_1009210244_14_fwd,207
osm_1009210244_14_rev,214
osm_1009210244_15_fwd,207
osm_1009210244_15_rev,214
osm_1009210244_16_fwd,207
osm_1009210244_16_rev,214
osm_1009210244_17_fwd,207
osm_1009210244_17_rev,214
osm_1009210244_18_fwd,207
osm_1009210244_18_rev,214
osm_1009210244_19_fwd,207
osm_1009210244_19_rev,214
osm_1009210244_1_fwd,207
osm_1009210244_1_rev,214
osm_1009210244_20_fwd,207
osm_1009210244_20_rev,214
osm_1009210244_21_fwd,207
osm_1009210244_21_rev,214
osm_1009210244_22_fwd,207
osm_1009210244_22_rev,214
osm_1009210244_23_fwd,207
osm_1009210244_23_rev,214
osm_1009210244_2_fwd,207
osm_1009210244_2_rev,214
osm_1009210244_3_fwd,207
osm_1009210244_3_rev,214
osm_1009210244_4_fwd,207
osm_1009210244_4_rev,214
osm_1009210244_5_fwd,207
osm_1009210244_5_rev,214
osm_1009210244_6_fwd,207
osm_1009210244_6_rev,214
osm_1009210244_7_fwd,207
osm_1009210244_7_rev,214
osm_1009210244_8_fwd,207
osm_1009210244_8_rev,214
osm_1009210244_9_fwd,207
osm_1009210244_9_rev,214
osm_1009210246_10_fwd,207
osm_1009210246_10_rev,212
osm_1009210246_11_fwd,207
osm_1009210246_11_rev,212
osm_1009210246_1_fwd,207
osm_1009210246_1_rev,212
osm_1009210246_2_fwd,207
osm_1009210246_2_rev,212
osm_1009210246_3_fwd,207
osm_1009210246_3_rev,212
osm_1009210246_4_fwd,207
osm_1009210246_4_rev,212
osm_1009210246_5_fwd,207
osm_1009210246_5_rev,212
osm_1009210246_6_fwd,207
osm_1009210246_6_rev,212
osm_1009210246_7_fwd,207
osm_1009210246_7_rev,212
osm_1009210246_8_fwd,207
osm_1009210246_8_rev,212
osm_1009210246_9_fwd,207
osm_1009210246_9_rev,212
osm_1009210248_1_fwd,192
osm_1009210248_1_rev,199
osm_1009210251_10_fwd,207
osm_1009210251_10_rev,212
osm_1009210251_11_fwd,207
osm_1009210251_11_rev,212
osm_1009210251_12_fwd,207
osm_1009210251_12_rev,212
osm_1009210251_13_fwd,207
osm_1009210251_13_rev,212
osm_1009210251_14_fwd,207
osm_1009210251_14_rev,212
osm_1009210251_15_fwd,207
osm_1009210251_15_rev,212
osm_1009210251_16_fwd,207
osm_1009210251_16_rev,212
osm_1009210251_17_fwd,207
osm_1009210251_17_rev,212
osm_1009210251_18_fwd,207
osm_1009210251_18_rev,212
osm_1009210251_19_fwd,207
osm_1009210251_19_rev,212
osm_1009210251_1_fwd,207
osm_1009210251_1_rev,212
osm_1009210251_20_fwd,207
osm_1009210251_20_rev,212
osm_1009210251_21_fwd,207
osm_1009210251_21_rev,212
osm_1009210251_22_fwd,207
osm_1009210251_22_rev,212
osm_1009210251_23_fwd,207
osm_1009210251_23_rev,212
osm_1009210251_24_fwd,207
osm_1009210251_24_rev,212
osm_1009210251_25_fwd,207
osm_1009210251_25_rev,212
osm_1009210251_26_fwd,207
osm_1009210251_26_rev,212
osm_1009210251_27_fwd,207
osm_1009210251_27_rev,212
osm_1009210251_28_fwd,207
osm_1009210251_28_rev,212
osm_1009210251_29_fwd,207
osm_1009210251_29_rev,212
osm_1009210251_2_fwd,207
osm_1009210251_2_rev,212
osm_1009210251_30_fwd,207
osm_1009210251_30_rev,212
osm_1009210251_31_fwd,207
osm_1009210251_31_rev,212
osm_1009210251_32_fwd,207
osm_1009210251_32_rev,212
osm_1009210251_33_fwd,207
osm_1009210251_33_rev,212
osm_1009210251_34_fwd,207
osm_1009210251_34_rev,212
osm_1009210251_3_fwd,207
osm_1009210251_3_rev,212
osm_1009210251_4_fwd,207
osm_1009210251_4_rev,212
osm_1009210251_5_fwd,207
osm_1009210251_5_rev,212
osm_1009210251_6_fwd,207
osm_1009210251_6_rev,212
osm_1009210251_7_fwd,207
osm_1009210251_7_rev,212
osm_1009210251_8_fwd,207
osm_1009210251_8_rev,212
osm_1009210251_9_fwd,207
osm_1009210251_9_rev,212
osm_1009210253_10_fwd,192
osm_1009210253_10_rev,199
osm_1009210253_11_fwd,192
osm_1009210253_11_rev,199
osm_1009210253_12_fwd,192
osm_1009210253_12_rev,199
osm_1009210253_13_fwd,192
osm_1009210253_13_rev,199
osm_1009210253_14_fwd,192
osm_1009210253_14_rev,199
osm_1009210253_15_fwd,192
osm_1009210253_15_rev,199
osm_1009210253_16_fwd,192
osm_1009210253_16_rev,199
osm_1009210253_17_fwd,192
osm_1009210253_17_rev,199
osm_1009210253_18_fwd,192
osm_1009210253_18_rev,199
osm_1009210253_19_fwd,192
osm_1009210253_19_rev,199
osm_1009210253_1_fwd,192
osm_1009210253_1_rev,199
osm_1009210253_20_fwd,192
osm_1009210253_20_rev,199
osm_1009210253_2_fwd,192
osm_1009210253_2_rev,199
osm_1009210253_3_fwd,192
osm_1009210253_3_rev,199
osm_1009210253_4_fwd,192
osm_1009210253_4_rev,199
osm_1009210253_5_fwd,192
osm_1009210253_5_rev,199
osm_1009210253_6_fwd,192
osm_1009210253_6_rev,199
osm_1009210253_7_fwd,192
osm_1009210253_7_rev,199
osm_1009210253_8_fwd,192
osm_1009210253_8_rev,199
osm_1009210253_9_fwd,192
osm_1009210253_9_rev,199
osm_1009210258_10_fwd,207
osm_1009210258_10_rev,212
osm_1009210258_11_fwd,207
osm_1009210258_11_rev,212
osm_1009210258_12_fwd,207
osm_1009210258_12_rev,212
osm_1009210258_13_fwd,207
osm_1009210258_13_rev,212
osm_1009210258_14_fwd,207
osm_1009210258_14_rev,212
osm_1009210258_15_fwd,207
osm_1009210258_15_rev,212
osm_1009210258_16_fwd,207
osm_1009210258_16_rev,212
osm_1009210258_17_fwd,207
osm_1009210258_17_rev,212
osm_1009210258_18_fwd,207
osm_1009210258_18_rev,212
osm_1009210258_1_fwd,207
osm_1009210258_1_rev,212
osm_1009210258_2_fwd,207
osm_1009210258_2_rev,212
osm_1009210258_3_fwd,207
osm_1009210258_3_rev,212
osm_1009210258_4_fwd,207
osm_1009210258_4_rev,212
osm_1009210258_5_fwd,207
osm_1009210258_5_rev,212
osm_1009210258_6_fwd,207
osm_1009210258_6_rev,212
osm_1009210258_7_fwd,207
osm_1009210258_7_rev,212
osm_1009210258_8_fwd,207
osm_1009210258_8_rev,212
osm_1009210258_9_fwd,207
osm_1009210258_9_rev,212
osm_1009210260_10_fwd,192
osm_1009210260_10_rev,199
osm_1009210260_11_fwd,192
osm_1009210260_11_rev,199
osm_1009210260_12_fwd,192
osm_1009210260_12_rev,199
osm_1009210260_13_fwd,192
osm_1009210260_13_rev,199
osm_1009210260_14_fwd,192
osm_1009210260_14_rev,199
osm_1009210260_15_fwd,192
osm_1009210260_15_rev,199
osm_1009210260_16_fwd,192
osm_1009210260_16_rev,199
osm_1009210260_17_fwd,192
osm_1009210260_17_rev,193
osm_1009210260_18_fwd,192
osm_1009210260_18_rev,193
osm_1009210260_19_fwd,219
osm_1009210260_19_rev,206
osm_1009210260_1_fwd,192
osm_1009210260_1_rev,199
osm_1009210260_2_fwd,192
osm_1009210260_2_rev,199
osm_1009210260_3_fwd,192
osm_1009210260_3_rev,199
osm_1009210260_4_fwd,192
osm_1009210260_4_rev,199
osm_1009210260_5_fwd,192
osm_1009210260_5_rev,199
osm_1009210260_6_fwd,192
osm_1009210260_6_rev,199
osm_1009210260_7_fwd,192
osm_1009210260_7_rev,199
osm_1009210260_8_fwd,192
osm_1009210260_8_rev,199
osm_1009210260_9_fwd,192
osm_1009210260_9_rev,199
osm_1009210262_10_fwd,54
osm_1009210262_10_rev,70
osm_1009210262_11_fwd,54
osm_1009210262_11_rev,70
osm_1009210262_12_fwd,54
osm_1009210262_12_rev,70
osm_1009210262_13_fwd,54
osm_1009210262_13_rev,70
osm_1009210262_14_fwd,54
osm_1009210262_14_rev,70
osm_1009210262_15_fwd,54
osm_1009210262_15_rev,70
osm_1009210262_16_fwd,54
osm_1009210262_16_rev,70
osm_1009210262_17_fwd,54
osm_1009210262_17_rev,70
osm_1009210262_18_fwd,54
osm_1009210262_18_rev,70
osm_1009210262_19_fwd,54
osm_1009210262_19_rev,70
osm_1009210262_1_fwd,54
osm_1009210262_1_rev,70
osm_1009210262_20_fwd,54
osm_1009210262_20_rev,70
osm_1009210262_21_fwd,54
osm_1009210262_21_rev,70
osm_1009210262_22_fwd,54
osm_1009210262_22_rev,70
osm_1009210262_23_fwd,54
osm_1009210262_23_rev,70
osm_1009210262_24_fwd,54
osm_1009210262_24_rev,70
osm_1009210262_25_fwd,54
osm_1009210262_25_rev,70
osm_1009210262_26_fwd,54
osm_1009210262_26_rev,70
osm_1009210262_27_fwd,54
osm_1009210262_27_rev,70
osm_1009210262_28_fwd,54
osm_1009210262_28_rev,70
osm_1009210262_29_fwd,54
osm_1009210262_29_rev,70
osm_1009210262_2_fwd,54
osm_1009210262_2_rev,70
osm_1009210262_3_fwd,54
osm_1009210262_3_rev,70
osm_1009210262_4_fwd,54
osm_1009210262_4_rev,70
osm_1009210262_5_fwd,54
osm_1009210262_5_rev,70
osm_1009210262_6_fwd,54
osm_1009210262_6_rev,70
osm_1009210262_7_fwd,54
osm_1009210262_7_rev,70
osm_1009210262_8_fwd,54
osm_1009210262_8_rev,70
osm_1009210262_9_fwd,54
osm_1009210262_9_rev,70
osm_1009210263_1_fwd,54
osm_1009210263_1_rev,70
osm_1009210263_2_fwd,54
osm_1009210263_2_rev,70
osm_1009210263_3_fwd,54
osm_1009210263_3_rev,70
osm_1009211558_10_fwd,238
osm_1009211558_10_rev,219
osm_1009211558_11_fwd,238
osm_1009211558_11_rev,219
osm_1009211558_12_fwd,238
osm_1009211558_12_rev,219
osm_1009211558_13_fwd,238
osm_1009211558_13_rev,219
osm_1009211558_14_fwd,238
osm_1009211558_14_rev,219
osm_1009211558_15_fwd,238
osm_1009211558_15_rev,219
osm_1009211558_16_fwd,238
osm_1009211558_16_rev,219
osm_1009211558_17_fwd,238
osm_1009211558_17_rev,219
osm_1009211558_18_fwd,238
osm_1009211558_18_rev,219
osm_1009211558_19_fwd,238
osm_1009211558_19_rev,219
osm_1009211558_1_fwd,238
osm_1009211558_1_rev,219
osm_1009211558_20_fwd,238
osm_1009211558_20_rev,219
osm_1009211558_21_fwd,238
osm_1009211558_21_rev,219
osm_1009211558_22_fwd,238
osm_1009211558_22_rev,219
osm_1009211558_23_fwd,238
osm_1009211558_23_rev,219
osm_1009211558_24_fwd,238
osm_1009211558_24_rev,219
osm_1009211558_25_fwd,238
osm_1009211558_25_rev,219
osm_1009211558_26_fwd,238
osm_1009211558_26_rev,219
osm_1009211558_27_fwd,238
osm_1009211558_27_rev,219
osm_1009211558_2_fwd,238
osm_1009211558_2_rev,219
osm_1009211558_3_fwd,238
osm_1009211558_3_rev,219
osm_1009211558_4_fwd,238
osm_1009211558_4_rev,219
osm_1009211558_5_fwd,238
osm_1009211558_5_rev,219
osm_1009211558_6_fwd,238
osm_1009211558_6_rev,219
osm_1009211558_7_fwd,238
osm_1009211558_7_rev,219
osm_1009211558_8_fwd,238
osm_1009211558_8_rev,219
osm_1009211558_9_fwd,238
osm_1009211558_9_rev,219
osm_1009211559_10_fwd,242
osm_1009211559_10_rev,221
osm_1009211559_11_fwd,242
osm_1009211559_11_rev,221
osm_1009211559_12_fwd,242
osm_1009211559_12_rev,221
osm_1009211559_13_fwd,242
osm_1009211559_13_rev,221
osm_1009211559_14_fwd,242
osm_1009211559_14_rev,221
osm_1009211559_15_fwd,242
osm_1009211559_15_rev,221
osm_1009211559_16_fwd,242
osm_1009211559_16_rev,221
osm_1009211559_17_fwd,242
osm_1009211559_17_rev,221
osm_1009211559_18_fwd,242
osm_1009211559_18_rev,221
osm_1009211559_19_fwd,242
osm_1009211559_19_rev,221
osm_1009211559_1_fwd,242
osm_1009211559_1_rev,221
osm_1009211559_20_fwd,242
osm_1009211559_20_rev,221
osm_1009211559_21_fwd,242
osm_1009211559_21_rev,221
osm_1009211559_22_fwd,242
osm_1009211559_22_rev,221
osm_1009211559_23_fwd,242
osm_1009211559_23_rev,221
osm_1009211559_24_fwd,242
osm_1009211559_24_rev,221
osm_1009211559_2_fwd,242
osm_1009211559_2_rev,221
osm_1009211559_3_fwd,242
osm_1009211559_3_rev,221
osm_1009211559_4_fwd,242
osm_1009211559_4_rev,221
osm_1009211559_5_fwd,242
osm_1009211559_5_rev,221
osm_1009211559_6_fwd,242
osm_1009211559_6_rev,221
osm_1009211559_7_fwd,242
osm_1009211559_7_rev,221
osm_1009211559_8_fwd,242
osm_1009211559_8_rev,221
osm_1009211559_9_fwd,242
osm_1009211559_9_rev,221
osm_1009212865_1_fwd,394
osm_1009212865_1_rev,327
osm_1009212865_2_fwd,394
osm_1009212865_2_rev,327
osm_1009212865_3_fwd,788
osm_1009212865_3_rev,701
osm_1009212865_4_fwd,788
osm_1009212865_4_rev,701
osm_1009212865_5_fwd,788
osm_1009212865_5_rev,701
osm_1009212867_10_fwd,786
osm_1009212867_10_rev,761
osm_1009212867_11_fwd,786
osm_1009212867_11_rev,761
osm_1009212867_12_fwd,786
osm_1009212867_12_rev,761
osm_1009212867_13_fwd,786
osm_1009212867_13_rev,761
osm_1009212867_14_fwd,786
osm_1009212867_14_rev,761
osm_1009212867_15_fwd,786
osm_1009212867_15_rev,761
osm_1009212867_16_fwd,786
osm_1009212867_16_rev,761
osm_1009212867_17_fwd,786
osm_1009212867_17_rev,761
osm_1009212867_18_fwd,786
osm_1009212867_18_rev,761
osm_1009212867_19_fwd,786
osm_1009212867_19_rev,761
osm_1009212867_1_fwd,569
osm_1009212867_1_rev,588
osm_1009212867_20_fwd,786
osm_1009212867_20_rev,761
osm_1009212867_21_fwd,786
osm_1009212867_21_rev,761
osm_1009212867_22_fwd,786
osm_1009212867_22_rev,761
osm_1009212867_23_fwd,786
osm_1009212867_23_rev,761
osm_1009212867_24_fwd,786
osm_1009212867_24_rev,761
osm_1009212867_25_fwd,700
osm_1009212867_25_rev,690
osm_1009212867_26_fwd,700
osm_1009212867_26_rev,690
osm_1009212867_27_fwd,700
osm_1009212867_27_rev,690
osm_1009212867_28_fwd,700
osm_1009212867_28_rev,690
osm_1009212867_29_fwd,700
osm_1009212867_29_rev,690
osm_1009212867_2_fwd,694
osm_1009212867_2_rev,670
osm_1009212867_30_fwd,700
osm_1009212867_30_rev,690
osm_1009212867_31_fwd,700
osm_1009212867_31_rev,690
osm_1009212867_32_fwd,700
osm_1009212867_32_rev,690
osm_1009212867_33_fwd,700
osm_1009212867_33_rev,690
osm_1009212867_34_fwd,700
osm_1009212867_34_rev,690
osm_1009212867_3_fwd,749
osm_1009212867_3_rev,745
osm_1009212867_4_fwd,749
osm_1009212867_4_rev,745
osm_1009212867_5_fwd,749
osm_1009212867_5_rev,745
osm_1009212867_6_fwd,749
osm_1009212867_6_rev,745
osm_1009212867_7_fwd,749
osm_1009212867_7_rev,745
osm_1009212867_8_fwd,786
osm_1009212867_8_rev,761
osm_1009212867_9_fwd,786
osm_1009212867_9_rev,761
osm_1009212869_1_fwd,310
osm_1009212869_1_rev,232
osm_1009212872_1_fwd,450
osm_1009212872_1_rev,317
osm_1009212872_2_fwd,450
osm_1009212872_2_rev,317
osm_1009212872_3_fwd,450
osm_1009212872_3_rev,317
osm_1009212872_4_fwd,450
osm_1009212872_4_rev,317
osm_1009212872_5_fwd,450
osm_1009212872_5_rev,317
osm_1009212872_6_fwd,450
osm_1009212872_6_rev,317
osm_1009212872_7_fwd,450
osm_1009212872_7_rev,317
osm_1009212874_1_fwd,241
osm_1009212874_1_rev,174
osm_1009373099_1_fwd,8
osm_1009373099_1_rev,12
osm_1009373099_2_fwd,8
osm_1009373099_2_rev,12
osm_1009373099_3_fwd,8
osm_1009373099_3_rev,12
osm_1009373099_4_fwd,8
osm_1009373099_4_rev,12
osm_1009373099_5_fwd,8
osm_1009373099_5_rev,12
osm_1009373099_6_fwd,8
osm_1009373099_6_rev,12
osm_1009373099_7_fwd,8
osm_1009373099_7_rev,12
osm_1009373099_8_fwd,8
osm_1009373099_8_rev,12
osm_1009373099_9_fwd,8
osm_1009373099_9_rev,12
osm_100945234_100_fwd,6
osm_100945234_100_rev,6
osm_100945234_101_fwd,6
osm_100945234_101_rev,6
osm_100945234_102_fwd,6
osm_100945234_102_rev,6
osm_100945234_103_fwd,6
osm_100945234_103_rev,6
osm_100945234_104_fwd,6
osm_100945234_104_rev,6
osm_100945234_105_fwd,6
osm_100945234_105_rev,6
osm_100945234_106_fwd,6
osm_100945234_106_rev,6
osm_100945234_107_fwd,6
osm_100945234_107_rev,6
osm_100945234_108_fwd,6
osm_100945234_108_rev,6
osm_100945234_109_fwd,6
osm_100945234_109_rev,6
osm_100945234_10_fwd,43
osm_100945234_10_rev,27
osm_100945234_110_fwd,6
osm_100945234_110_rev,6
osm_100945234_111_fwd,6
osm_100945234_111_rev,6
osm_100945234_112_fwd,6
osm_100945234_112_rev,6
osm_100945234_113_fwd,6
osm_100945234_113_rev,6
osm_100945234_114_fwd,6
osm_100945234_114_rev,6
osm_100945234_115_fwd,6
osm_100945234_115_rev,6
osm_100945234_116_fwd,6
osm_100945234_116_rev,6
osm_100945234_117_fwd,6
osm_100945234_117_rev,6
osm_100945234_118_fwd,6
osm_100945234_118_rev,6
osm_100945234_119_fwd,6
osm_100945234_119_rev,6
osm_100945234_11_fwd,43
osm_100945234_11_rev,27
osm_100945234_12_fwd,43
osm_100945234_12_rev,27
osm_100945234_13_fwd,43
osm_100945234_13_rev,27
osm_100945234_14_fwd,43
osm_100945234_14_rev,27
osm_100945234_15_fwd,43
osm_100945234_15_rev,27
osm_100945234_16_fwd,43
osm_100945234_16_rev,27
osm_100945234_17_fwd,43
osm_100945234_17_rev,27
osm_100945234_18_fwd,43
osm_100945234_18_rev,27
osm_100945234_19_fwd,43
osm_100945234_19_rev,27
osm_100945234_1_fwd,43
osm_100945234_1_rev,27
osm_100945234_20_fwd,43
osm_100945234_20_rev,27
osm_100945234_21_fwd,43
osm_100945234_21_rev,27
osm_100945234_22_fwd,43
osm_100945234_22_rev,27
osm_100945234_23_fwd,43
osm_100945234_23_rev,27
osm_100945234_24_fwd,43
osm_100945234_24_rev,27
osm_100945234_25_fwd,43
osm_100945234_25_rev,27
osm_100945234_26_fwd,43
osm_100945234_26_rev,27
osm_100945234_27_fwd,43
osm_100945234_27_rev,27
osm_100945234_28_fwd,43
osm_100945234_28_rev,27
osm_100945234_2_fwd,43
osm_100945234_2_rev,27
osm_100945234_3_fwd,43
osm_100945234_3_rev,27
osm_100945234_41_fwd,6
osm_100945234_41_rev,6
osm_100945234_42_fwd,6
osm_100945234_42_rev,6
osm_100945234_43_fwd,6
osm_100945234_43_rev,6
osm_100945234_44_fwd,6
osm_100945234_44_rev,6
osm_100945234_45_fwd,6
osm_100945234_45_rev,6
osm_100945234_46_fwd,6
osm_100945234_46_rev,6
osm_100945234_47_fwd,6
osm_100945234_47_rev,6
osm_100945234_48_fwd,6
osm_100945234_48_rev,6
osm_100945234_49_fwd,6
osm_100945234_49_rev,6
osm_100945234_4_fwd,43
osm_100945234_4_rev,27
osm_100945234_50_fwd,6
osm_100945234_50_rev,6
osm_100945234_51_fwd,6
osm_100945234_51_rev,6
osm_100945234_52_fwd,6
osm_100945234_52_rev,6
osm_100945234_53_fwd,6
osm_100945234_53_rev,6
osm_100945234_54_fwd,6
osm_100945234_54_rev,6
osm_100945234_55_fwd,6
osm_100945234_55_rev,6
osm_100945234_56_fwd,6
osm_100945234_56_rev,6
osm_100945234_57_fwd,6
osm_100945234_57_rev,6
osm_100945234_58_fwd,6
osm_100945234_58_rev,6
osm_100945234_59_fwd,6
osm_100945234_59_rev,6
osm_100945234_5_fwd,43
osm_100945234_5_rev,27
osm_100945234_60_fwd,6
osm_100945234_60_rev,6
osm_100945234_61_fwd,6
osm_100945234_61_rev,6
osm_100945234_62_fwd,6
osm_100945234_62_rev,6
osm_100945234_63_fwd,6
osm_100945234_63_rev,6
osm_100945234_64_fwd,6
osm_100945234_64_rev,6
osm_100945234_65_fwd,6
osm_100945234_65_rev,6
osm_100945234_66_fwd,6
osm_100945234_66_rev,6
osm_100945234_67_fwd,6
osm_100945234_67_rev,6
osm_100945234_68_fwd,6
osm_100945234_68_rev,6
osm_100945234_69_fwd,6
osm_100945234_69_rev,6
osm_100945234_6_fwd,43
osm_100945234_6_rev,27
osm_100945234_70_fwd,6
osm_100945234_70_rev,6
osm_100945234_71_fwd,6
osm_100945234_71_rev,6
osm_100945234_72_fwd,6
osm_100945234_72_rev,6
osm_100945234_73_fwd,6
osm_100945234_73_rev,6
osm_100945234_74_fwd,6
osm_100945234_74_rev,6
osm_100945234_75_fwd,6
osm_100945234_75_rev,6
osm_100945234_76_fwd,6
osm_100945234_76_rev,6
osm_100945234_77_fwd,6
osm_100945234_77_rev,6
osm_100945234_78_fwd,6
osm_100945234_78_rev,6
osm_100945234_79_fwd,6
osm_100945234_79_rev,6
osm_100945234_7_fwd,43
osm_100945234_7_rev,27
osm_100945234_80_fwd,6
osm_100945234_80_rev,6
osm_100945234_81_fwd,6
osm_100945234_81_rev,6
osm_100945234_82_fwd,6
osm_100945234_82_rev,6
osm_100945234_83_fwd,6
osm_100945234_83_rev,6
osm_100945234_84_fwd,6
osm_100945234_84_rev,6
osm_100945234_85_fwd,6
osm_100945234_85_rev,6
osm_100945234_86_fwd,6
osm_100945234_86_rev,6
osm_100945234_87_fwd,6
osm_100945234_87_rev,6
osm_100945234_88_fwd,6
osm_100945234_88_rev,6
osm_100945234_89_fwd,6
osm_100945234_89_rev,6
osm_100945234_8_fwd,43
osm_100945234_8_rev,27
osm_100945234_90_fwd,6
osm_100945234_90_rev,6
osm_100945234_91_fwd,6
osm_100945234_91_rev,6
osm_100945234_92_fwd,6
osm_100945234_92_rev,6
osm_100945234_93_fwd,6
osm_100945234_93_rev,6
osm_100945234_94_fwd,6
osm_100945234_94_rev,6
osm_100945234_95_fwd,6
osm_100945234_95_rev,6
osm_100945234_96_fwd,6
osm_100945234_96_rev,6
osm_100945234_97_fwd,6
osm_100945234_97_rev,6
osm_100945234_98_fwd,6
osm_100945234_98_rev,6
osm_100945234_99_fwd,6
osm_100945234_99_rev,6
osm_100945234_9_fwd,43
osm_100945234_9_rev,27
osm_100945238_10_fwd,132
osm_100945238_10_rev,137
osm_100945238_11_fwd,132
osm_100945238_11_rev,137
osm_100945238_12_fwd,132
osm_100945238_12_rev,137
osm_100945238_13_fwd,132
osm_100945238_13_rev,137
osm_100945238_14_fwd,86
osm_100945238_14_rev,127
osm_100945238_15_fwd,86
osm_100945238_15_rev,127
osm_100945238_16_fwd,86
