column_a,column_b,kind_a,kind_b,real_unique_pairs,synthetic_unique_pairs,cross_marginal_overlap,total_variation_distance
j1_benefits_parking,j1_benefits_carpool,categorical,categorical,6,9,0.96063430,0.03936570
j1_benefits_parking,school_freq,categorical,categorical,27,27,0.96063992,0.03936008
subway_egress_mode,j1_benefits_carpool,categorical,categorical,18,17,0.96069634,0.03930366
jobs_count,j1_telecommute,numeric,categorical,16,16,0.96072109,0.03927891
j1_benefits_carpool,j1_benefits_bicycle_parking,categorical,categorical,5,9,0.96073773,0.03926227
smartphone,j1_telecommute,categorical,categorical,6,6,0.96077551,0.03922449
transit_egress_mode,td_shop_time,categorical,numeric,33,24,0.96078383,0.03921617
disability,j1_telecommute_days,categorical,numeric,12,11,0.96078875,0.03921125
transit_access_mode,td_shop_time,categorical,numeric,33,23,0.96079217,0.03920783
subway_egress_mode,jobs_count,categorical,numeric,26,21,0.96080751,0.03919249
park_pay,package_delivered,categorical,categorical,4,4,0.96082405,0.03917595
service_delivered,disability,categorical,categorical,4,4,0.96085342,0.03914658
bodytype,food_delivered,categorical,categorical,16,14,0.96089815,0.03910185
disability,j1_benefits_ev_charging,categorical,categorical,6,6,0.96090564,0.03909436
subway_station_board,subway_station_exit,categorical,categorical,2475,1400,0.96091171,0.03908829
transit_access_mode,numdisabilities,categorical,numeric,21,15,0.96096839,0.03903161
transit_egress_mode,numdisabilities,categorical,numeric,22,16,0.96097763,0.03902237
travelers_nonhh,smartphone,categorical,categorical,22,12,0.96097802,0.03902198
vehicle_occupancy,volunteer_status,numeric,categorical,18,15,0.96099556,0.03900444
jobs_count,j1_benefits_carpool,numeric,categorical,13,15,0.96101039,0.03898961
subway_pay,disability,categorical,categorical,17,10,0.96103011,0.03896989
travelers_nonhh,food_delivered,categorical,categorical,22,12,0.96104762,0.03895238
j1_benefits_free_parking,school_type,categorical,categorical,27,30,0.96105509,0.03894491
subway_access_mode,disability,categorical,categorical,12,10,0.96106391,0.03893609
race_ethnicity_hispanic,j1_benefits_bicycle_parking,categorical,categorical,6,6,0.96109593,0.03890407
subway_access_mode,j1_benefits_carpool,categorical,categorical,18,16,0.96116460,0.03883540
travelers_nonhh,td_shop_time,categorical,numeric,46,24,0.96118052,0.03881948
numdisabilities,package_delivered,numeric,categorical,9,8,0.96124640,0.03875360
subway_access_mode,jobs_count,categorical,numeric,25,22,0.96127612,0.03872388
tolltransponder,j1_workplace_loc,categorical,categorical,15,15,0.96129557,0.03870443
subway_used,disability,categorical,categorical,4,4,0.96130202,0.03869798
tdate_dow,school_mode,categorical,categorical,55,55,0.96131206,0.03868794
vehicle_occupancy,smartphone,numeric,categorical,18,14,0.96133966,0.03866034
service_delivered,jobs_count,categorical,numeric,11,10,0.96134985,0.03865015
park_pay,j1_benefits_free_parking,categorical,categorical,6,6,0.96143475,0.03856525
hov_used,j1_benefits_transit,categorical,categorical,6,6,0.96146231,0.03853769
tdate_dow,j1_telecommute_days,categorical,numeric,30,30,0.96151511,0.03848489
transit_access_mode,school_mode,categorical,categorical,47,48,0.96153042,0.03846958
transit_egress_mode,school_mode,categorical,categorical,53,52,0.96153300,0.03846700
food_delivered,j1_benefits_parking,categorical,categorical,6,6,0.96156444,0.03843556
j1_telecommute,j1_benefits_bicycle_parking,categorical,categorical,7,9,0.96156727,0.03843273
service_delivered,volunteer_status,categorical,categorical,4,4,0.96156945,0.03843055
subway_station_board,school_freq,categorical,categorical,366,222,0.96160479,0.03839521
service_delivered,j1_telecommute,categorical,categorical,6,6,0.96162675,0.03837325
transit_egress_mode,school_freq,categorical,categorical,51,38,0.96163002,0.03836998
j1_workplace_loc,j1_telecommute,categorical,categorical,11,15,0.96165794,0.03834206
travelers_nonhh,j1_telecommute,categorical,categorical,28,18,0.96166938,0.03833062
hov_used,package_delivered,categorical,categorical,4,4,0.96167727,0.03832273
subway_station_exit,school_freq,categorical,categorical,375,242,0.96169460,0.03830540
subway_station_board,bodytype,categorical,categorical,285,196,0.96170275,0.03829725
transit_access_mode,student_status,categorical,categorical,13,12,0.96172756,0.03827244
subway_station_exit,bodytype,categorical,categorical,283,190,0.96173018,0.03826982
transit_access_mode,school_freq,categorical,categorical,47,35,0.96174719,0.03825281
subway_station_exit,td_shop_time,categorical,numeric,265,173,0.96182169,0.03817831
bodytype,license,categorical,categorical,16,14,0.96184762,0.03815238
vehicle_occupancy,race_ethnicity_hispanic,numeric,categorical,17,15,0.96186015,0.03813985
smartphone,j1_benefits_carpool,categorical,categorical,6,6,0.96186759,0.03813241
smartphone,school_type,categorical,categorical,19,20,0.96189878,0.03810122
subway_station_board,td_shop_time,categorical,numeric,259,175,0.96192040,0.03807960
j1_benefits_ev_charging,school_freq,categorical,categorical,27,27,0.96194189,0.03805811
transit_egress_mode,student_status,categorical,categorical,14,14,0.96195318,0.03804682
tdate_dow,j1_benefits_parking,categorical,categorical,15,15,0.96195606,0.03804394
subway_used,j1_benefits_carpool,categorical,categorical,6,6,0.96198348,0.03801652
bodytype,td_shop_time,categorical,numeric,46,32,0.96204163,0.03795837
subway_used,jobs_count,categorical,numeric,11,10,0.96208009,0.03791991
license,j1_benefits_transit,categorical,categorical,6,6,0.96212250,0.03787750
tolltransponder,j1_benefits_bicycle_parking,categorical,categorical,9,9,0.96215583,0.03784417
j1_workplace_loc,j1_benefits_ev_charging,categorical,categorical,10,15,0.96218143,0.03781857
jobs_count,school_type,numeric,categorical,38,35,0.96218715,0.03781285
j1_benefits_parking,student_status,categorical,categorical,6,6,0.96223378,0.03776622
tolltransponder,jobs_count,categorical,numeric,18,16,0.96230913,0.03769087
j1_telecommute_days,j1_benefits_carpool,numeric,categorical,13,17,0.96231037,0.03768963
package_delivered,smartphone,categorical,categorical,4,4,0.96234205,0.03765795
tolltransponder,package_delivered,categorical,categorical,6,6,0.96245030,0.03754970
package_delivered,j1_telecommute,categorical,categorical,6,6,0.96245030,0.03754970
package_delivered,volunteer_status,categorical,categorical,4,4,0.96245030,0.03754970
service_delivered,student_status,categorical,categorical,4,4,0.96254634,0.03745366
smartphone,school_mode,categorical,categorical,22,22,0.96256304,0.03743696
j1_benefits_ev_charging,j1_benefits_bicycle_parking,categorical,categorical,5,9,0.96258991,0.03741009
subway_station_board,j1_benefits_walking_biking,categorical,categorical,256,191,0.96263409,0.03736591
race_ethnicity_hispanic,j1_benefits_free_parking,categorical,categorical,6,6,0.96266049,0.03733951
subway_station_exit,j1_benefits_walking_biking,categorical,categorical,259,192,0.96266911,0.03733089
transit_egress_mode,j1_benefits_walking_biking,categorical,categorical,21,17,0.96267085,0.03732915
j1_benefits_bicycle_parking,j1_benefits_none,categorical,categorical,4,9,0.96270362,0.03729638
j1_workplace_loc,student_status,categorical,categorical,10,10,0.96272291,0.03727709
transit_access_mode,j1_benefits_walking_biking,categorical,categorical,20,17,0.96277780,0.03722220
subway_egress_mode,food_delivered,categorical,categorical,12,10,0.96277810,0.03722190
smartphone,jobs_count,categorical,numeric,12,11,0.96280846,0.03719154
subway_station_board,school_mode,categorical,categorical,298,235,0.96281126,0.03718874
subway_station_exit,school_mode,categorical,categorical,307,237,0.96284823,0.03715177
vehicle_occupancy,hov_used,numeric,categorical,17,14,0.96284938,0.03715062
disability,volunteer_status,categorical,categorical,4,4,0.96285507,0.03714493
bodytype,numdisabilities,categorical,numeric,27,21,0.96287629,0.03712371
bodytype,race_ethnicity_hispanic,categorical,categorical,14,14,0.96290201,0.03709799
transit_egress_mode,race_ethnicity_hispanic,categorical,categorical,14,11,0.96290567,0.03709433
transit_access_mode,race_ethnicity_hispanic,categorical,categorical,14,12,0.96297752,0.03702248
subway_station_exit,race_ethnicity_hispanic,categorical,categorical,182,138,0.96297994,0.03702006
tdate_dow,service_delivered,categorical,categorical,10,10,0.96301204,0.03698796
subway_egress_mode,tdate_dow,categorical,categorical,30,30,0.96301607,0.03698393
food_delivered,student_status,categorical,categorical,4,4,0.96306841,0.03693159
jobs_count,j1_benefits_none,numeric,categorical,16,16,0.96308360,0.03691640
subway_station_board,race_ethnicity_hispanic,categorical,categorical,173,142,0.96310546,0.03689454
j1_benefits_ev_charging,student_status,categorical,categorical,6,6,0.96310611,0.03689389
j1_telecommute_days,school_type,numeric,categorical,41,47,0.96313063,0.03686937
tolltransponder,j1_benefits_carpool,categorical,categorical,9,9,0.96313572,0.03686428
park_pay,bodytype,categorical,categorical,15,15,0.96315564,0.03684436
j1_benefits_parking,school_type,categorical,categorical,25,29,0.96316413,0.03683587
subway_pay,j1_workplace_loc,categorical,categorical,33,23,0.96319771,0.03680229
food_delivered,j1_benefits_ev_charging,categorical,categorical,6,6,0.96319965,0.03680035
license,student_status,categorical,categorical,4,4,0.96319965,0.03680035
hov_used,walk_bike_loop_trips,categorical,numeric,13,9,0.96322133,0.03677867
park_pay,j1_benefits_bicycle_parking,categorical,categorical,6,6,0.96332406,0.03667594
subway_egress_mode,j1_workplace_loc,categorical,categorical,24,24,0.96336083,0.03663917
travelers_nonhh,school_freq,categorical,categorical,61,45,0.96341748,0.03658252
tolltransponder,j1_benefits_transit,categorical,categorical,9,9,0.96341799,0.03658201
vehicle_occupancy,park_pay,numeric,categorical,17,14,0.96350494,0.03649506
food_delivered,service_delivered,categorical,categorical,4,4,0.96353262,0.03646738
transit_access_mode,transit_egress_mode,categorical,categorical,38,32,0.96354958,0.03645042
tolltransponder,service_delivered,categorical,categorical,6,6,0.96357536,0.03642464
j1_workplace_loc,j1_benefits_none,categorical,categorical,10,15,0.96361800,0.03638200
subway_pay,food_delivered,categorical,categorical,17,10,0.96362860,0.03637140
tdate_dow,j1_benefits_ev_charging,categorical,categorical,15,15,0.96367439,0.03632561
subway_access_mode,food_delivered,categorical,categorical,12,9,0.96368900,0.03631100
jobs_count,school_mode,numeric,categorical,45,35,0.96371462,0.03628538
j1_benefits_parking,school_mode,categorical,categorical,31,32,0.96373035,0.03626965
subway_station_exit,student_status,categorical,categorical,193,163,0.96373932,0.03626068
subway_access_mode,tdate_dow,categorical,categorical,30,29,0.96376463,0.03623537
subway_access_mode,j1_workplace_loc,categorical,categorical,25,23,0.96377472,0.03622528
subway_station_board,student_status,categorical,categorical,186,155,0.96379968,0.03620032
subway_pay,tdate_dow,categorical,categorical,50,30,0.96380441,0.03619559
toll_road_used,j1_benefits_bicycle_parking,categorical,categorical,6,6,0.96381672,0.03618328
food_delivered,j1_telecommute_days,categorical,numeric,12,12,0.96383413,0.03616587
subway_used,food_delivered,categorical,categorical,4,4,0.96390953,0.03609047
subway_used,tdate_dow,categorical,categorical,10,10,0.96398590,0.03601410
license,school_freq,categorical,categorical,18,18,0.96399906,0.03600094
travelers_nonhh,race_ethnicity_hispanic,categorical,categorical,22,12,0.96413576,0.03586424
food_delivered,volunteer_status,categorical,categorical,4,4,0.96415410,0.03584590
numdisabilities,j1_benefits_parking,numeric,categorical,14,10,0.96416736,0.03583264
j1_benefits_ev_charging,school_type,categorical,categorical,24,28,0.96418562,0.03581438
toll_road_used,bodytype,categorical,categorical,15,15,0.96421064,0.03578936
jobs_count,j1_workplace_loc,numeric,categorical,20,22,0.96428344,0.03571656
travelers_nonhh,j1_benefits_walking_biking,categorical,categorical,28,18,0.96428781,0.03571219
toll_road_used,j1_benefits_free_parking,categorical,categorical,6,6,0.96437669,0.03562331
tdate_dow,j1_telecommute,categorical,categorical,15,15,0.96439279,0.03560721
subway_egress_mode,numdisabilities,categorical,numeric,18,15,0.96443899,0.03556101
numdisabilities,j1_telecommute_days,numeric,numeric,18,16,0.96444528,0.03555472
travelers_nonhh,numdisabilities,categorical,numeric,31,18,0.96450020,0.03549980
vehicle_occupancy,toll_road_used,numeric,categorical,17,13,0.96454936,0.03545064
travelers_nonhh,school_mode,categorical,categorical,75,59,0.96455576,0.03544424
j1_benefits_carpool,volunteer_status,categorical,categorical,6,6,0.96456934,0.03543066
subway_used,j1_workplace_loc,categorical,categorical,9,10,0.96458899,0.03541101
service_delivered,j1_workplace_loc,categorical,categorical,10,10,0.96465599,0.03534401
j1_telecommute,j1_benefits_none,categorical,categorical,7,9,0.96466286,0.03533714
transit_egress_mode,toll_road_used,categorical,categorical,11,11,0.96479175,0.03520825
disability,student_status,categorical,categorical,4,4,0.96479679,0.03520321
park_pay,student_status,categorical,categorical,4,4,0.96481696,0.03518304
transit_access_mode,toll_road_used,categorical,categorical,10,11,0.96488246,0.03511754
j1_benefits_carpool,student_status,categorical,categorical,6,6,0.96491800,0.03508200
tolltransponder,j1_benefits_parking,categorical,categorical,9,9,0.96495114,0.03504886
disability,j1_telecommute,categorical,categorical,6,6,0.96496299,0.03503701
subway_egress_mode,student_status,categorical,categorical,12,12,0.96497238,0.03502762
school_freq,volunteer_status,categorical,categorical,18,18,0.96497938,0.03502062
toll_road_used,student_status,categorical,categorical,4,4,0.96506298,0.03493702
food_delivered,smartphone,categorical,categorical,4,4,0.96508168,0.03491832
transit_egress_mode,park_pay,categorical,categorical,13,12,0.96512560,0.03487440
subway_pay,student_status,categorical,categorical,21,12,0.96514115,0.03485885
numdisabilities,student_status,numeric,categorical,9,7,0.96515792,0.03484208
transit_access_mode,park_pay,categorical,categorical,11,12,0.96516145,0.03483855
student_status,td_shop_time,categorical,numeric,18,12,0.96517435,0.03482565
subway_used,student_status,categorical,categorical,4,4,0.96519905,0.03480095
j1_benefits_walking_biking,student_status,categorical,categorical,6,6,0.96523111,0.03476889
subway_egress_mode,td_shop_time,categorical,numeric,29,20,0.96527606,0.03472394
subway_access_mode,student_status,categorical,categorical,12,12,0.96528067,0.03471933
j1_workplace_loc,volunteer_status,categorical,categorical,10,10,0.96529517,0.03470483
smartphone,volunteer_status,categorical,categorical,4,4,0.96529543,0.03470457
smartphone,j1_workplace_loc,categorical,categorical,10,10,0.96530414,0.03469586
j1_benefits_walking_biking,j1_benefits_bicycle_parking,categorical,categorical,5,9,0.96533141,0.03466859
hov_used,student_status,categorical,categorical,4,4,0.96534746,0.03465254
hov_used,j1_benefits_free_parking,categorical,categorical,6,6,0.96534798,0.03465202
service_delivered,j1_benefits_none,categorical,categorical,6,6,0.96541921,0.03458079
subway_pay,numdisabilities,categorical,numeric,22,14,0.96542462,0.03457538
j1_benefits_parking,td_shop_time,categorical,numeric,22,17,0.96544414,0.03455586
subway_access_mode,numdisabilities,categorical,numeric,17,14,0.96545811,0.03454189
j1_telecommute,j1_benefits_parking,categorical,categorical,8,9,0.96549165,0.03450835
tolltransponder,smartphone,categorical,categorical,6,6,0.96550638,0.03449362
j1_telecommute,j1_benefits_ev_charging,categorical,categorical,7,9,0.96555264,0.03444736
